signal_time,symbol,deposit,starting_equity,stock_notional,stock_return,stock_pnl,option_qualified,option_affordable,option_contracts,option_entry_fill,option_open_cost,option_return,option_pnl_after_fees,ending_equity,drawdown
2017-09-11 15:00:00+00:00,NVDA,0.0,2500.0,2500.0,-0.0204276058880967,-51.069014720241746,True,False,0,11.403200186567531,0.0,-0.1331278014664845,0.0,2448.9309852797583,0.020427605888096667
2017-09-11 17:00:00+00:00,TSLA,0.0,2448.9309852797583,2448.9309852797583,0.0131846723482462,32.288352644381355,False,False,0,10.418055798711972,0.0,0.0750480868028433,0.0,2481.21933792414,0.007512264830344062
2017-09-12 15:30:00+00:00,AAPL,0.0,2481.21933792414,2481.21933792414,-0.0028140451230699,-6.982263177152152,False,False,0,,0.0,,0.0,2474.2370747469877,0.010305170101204908
2017-09-21 15:00:00+00:00,TSLA,0.0,2474.2370747469877,2474.2370747469877,-0.0192522949584704,-47.63474196021198,False,False,0,,0.0,,0.0,2426.6023327867756,0.029359066885289775
2017-10-02 13:30:00+00:00,MSFT,50.0,2476.6023327867756,2476.6023327867756,-0.0112570070746908,-27.879129981376472,False,False,0,11.30287064912044,0.0,-0.1250619431955744,0.0,2448.723202805399,0.020510718877840395
2017-10-03 14:30:00+00:00,MSFT,0.0,2448.723202805399,2448.723202805399,-0.0058182228746352,-14.247217352212342,False,False,0,6.068283096201171,0.0,-0.1428888509463278,0.0,2434.4759854531867,0.026209605818725334
2017-10-04 15:30:00+00:00,NVDA,0.0,2434.4759854531867,2434.4759854531867,-0.0004,-0.9737903941812748,False,False,0,,0.0,,0.0,2433.5021950590053,0.02659912197639791
2017-10-05 13:30:00+00:00,AAPL,0.0,2433.5021950590053,2433.5021950590053,-0.0200022274392525,-48.67546437949043,False,False,0,,0.0,,0.0,2384.826730679515,0.04606930772819395
2017-10-05 16:00:00+00:00,TSLA,0.0,2384.826730679515,2384.826730679515,0.0064792330605267,15.45184819704652,False,False,0,,0.0,,0.0,2400.278578876562,0.03988856844937527
2017-10-06 13:30:00+00:00,AAPL,0.0,2400.278578876562,2400.278578876562,-0.0010464153381329,-2.511688320728274,False,False,0,,0.0,,0.0,2397.7668905558335,0.040893243777666566
2017-10-11 17:00:00+00:00,TSLA,0.0,2397.7668905558335,2397.7668905558335,-0.0209241362843665,-50.17120119613195,False,False,0,,0.0,,0.0,2347.5956893597017,0.06096172425611934
2017-10-13 15:00:00+00:00,NVDA,0.0,2347.5956893597017,2347.5956893597017,0.006706214991108,15.74348140504455,False,False,0,,0.0,,0.0,2363.339170764746,0.054664331694101564
2017-10-13 18:00:00+00:00,NVDA,0.0,2363.339170764746,2363.339170764746,-0.0247795142678252,-58.5623967016752,False,False,0,,0.0,,0.0,2304.7767740630707,0.07808929037477175
2017-10-16 15:30:00+00:00,NVDA,0.0,2304.7767740630707,2304.7767740630707,0.0009151907041828,2.1093102788389437,False,False,0,,0.0,,0.0,2306.8860843419097,0.07724556626323609
2017-10-17 13:30:00+00:00,NVDA,0.0,2306.8860843419097,2306.8860843419097,0.013084022322445,30.183349022867286,False,False,0,9.790479412810113,0.0,0.0237356087494784,0.0,2337.069433364777,0.06517222665408917
2017-10-18 15:30:00+00:00,NVDA,0.0,2337.069433364777,2337.069433364777,-0.0004,-0.9348277733459108,False,False,0,9.371147300281434,0.0,-0.0619000464503248,0.0,2336.134605591431,0.06554615776342765
2017-10-19 13:30:00+00:00,MSFT,0.0,2336.134605591431,2336.134605591431,0.0060326991713809,14.09319729938567,False,False,0,,0.0,,0.0,2350.2278028908167,0.05990887884367335
2017-10-20 13:30:00+00:00,MSFT,0.0,2350.2278028908167,2350.2278028908167,-0.0028455842517762,-6.687771223992687,False,False,0,,0.0,,0.0,2343.5400316668242,0.06258398733327031
2017-10-23 13:30:00+00:00,AAPL,0.0,2343.5400316668242,2343.5400316668242,-0.0004,-0.9374160126667297,False,False,0,4.265007593614111,0.0,-0.0667954770006343,0.0,2342.6026156541575,0.06295895373833704
2017-10-23 16:30:00+00:00,NVDA,0.0,2342.6026156541575,2342.6026156541575,-0.0004,-0.9370410462616631,False,False,0,,0.0,,0.0,2341.665574607896,0.0633337701568416
2017-10-24 16:00:00+00:00,AAPL,0.0,2341.665574607896,2341.665574607896,0.0061585092327495,14.421169061234389,False,False,0,,0.0,,0.0,2356.08674366913,0.05756530253234793
2017-10-25 14:30:00+00:00,NVDA,0.0,2356.08674366913,2356.08674366913,0.0043380923415991,10.220921858854215,False,False,0,,0.0,,0.0,2366.307665527984,0.05347693378880636
2017-10-27 17:30:00+00:00,AAPL,0.0,2366.307665527984,2366.307665527984,-0.0080215621910893,-18.981484102284064,False,False,0,,0.0,,0.0,2347.3261814257003,0.06106952742971994
2017-10-30 17:00:00+00:00,MSFT,0.0,2347.3261814257003,2347.3261814257003,0.0152272159810897,35.74324274263568,False,False,0,,0.0,,0.0,2383.069424168336,0.04677223033266564
2017-10-31 15:00:00+00:00,MSFT,0.0,2383.069424168336,2383.069424168336,-0.0102652295073266,-24.46275457098061,False,False,0,7.026701934184856,0.0,-0.1877505886381452,0.0,2358.6066695973554,0.05655733216105785
2017-10-31 16:30:00+00:00,AAPL,0.0,2358.6066695973554,2358.6066695973554,0.0189065427006928,44.59309771288124,False,False,0,,0.0,,0.0,2403.199767310237,0.03872009307590529
2017-11-03 13:30:00+00:00,AAPL,50.0,2453.199767310237,2453.199767310237,-0.0129985879952814,-31.888133045385967,False,False,0,,0.0,,0.0,2421.311634264851,0.03147534629405968
2017-11-07 15:00:00+00:00,AAPL,0.0,2421.311634264851,2421.311634264851,0.0096358050849411,23.331286957676294,False,False,0,,0.0,,0.0,2444.642921222527,0.02214283151098917
2017-11-08 15:30:00+00:00,AAPL,0.0,2444.642921222527,2444.642921222527,-0.0006367531087426,-1.5566339798540352,False,False,0,,0.0,,0.0,2443.0862872426733,0.022765485102930638
2017-11-09 14:30:00+00:00,TSLA,0.0,2443.0862872426733,2443.0862872426733,0.0097242475708102,23.757175893999275,False,False,0,,0.0,,0.0,2466.8434631366727,0.01326261474533097
2017-11-13 14:30:00+00:00,AAPL,0.0,2466.8434631366727,2466.8434631366727,0.0217463021581071,53.644723326121415,False,False,0,,0.0,,0.0,2520.488186462794,0.0
2017-11-14 17:30:00+00:00,AAPL,0.0,2520.488186462794,2520.488186462794,0.0406220999543182,102.38752304416984,False,False,0,,0.0,,0.0,2622.875709506964,0.0
