signal_time,symbol,deposit,starting_equity,stock_notional,stock_return,stock_pnl,option_qualified,option_affordable,option_contracts,option_entry_fill,option_open_cost,option_return,option_pnl_after_fees,ending_equity,drawdown
2017-09-11 15:00:00+00:00,NVDA,0.0,5000.0,5000.0,-0.0204276058880967,-102.13802944048349,True,True,1,11.403200186567531,1140.9700186567532,-0.1331278014664845,-153.10829705199416,4744.753673507523,0.051049265298495405
2017-09-11 17:00:00+00:00,TSLA,0.0,4744.753673507523,4744.753673507523,0.0131846723482462,62.558022558334216,False,False,0,10.418055798711972,0.0,0.0750480868028433,0.0,4807.311696065857,0.03853766078682852
2017-09-12 15:30:00+00:00,AAPL,0.0,4807.311696065857,4807.311696065857,-0.0028140451230699,-13.527992033391016,False,False,0,,0.0,,0.0,4793.783704032466,0.04124325919350691
2017-09-21 15:00:00+00:00,TSLA,0.0,4793.783704032466,4793.783704032466,-0.0192522949584704,-92.2913378371418,False,False,0,,0.0,,0.0,4701.4923661953235,0.05970152676093532
2017-10-02 13:30:00+00:00,MSFT,50.0,4751.4923661953235,4751.4923661953235,-0.0112570070746908,-53.48758318160009,False,False,0,11.30287064912044,0.0,-0.1250619431955744,0.0,4698.004783013724,0.060399043397255214
2017-10-03 14:30:00+00:00,MSFT,0.0,4698.004783013724,4698.004783013724,-0.0058182228746352,-27.334038893676027,False,False,0,6.068283096201171,0.0,-0.1428888509463278,0.0,4670.670744120048,0.06586585117599042
2017-10-04 15:30:00+00:00,NVDA,0.0,4670.670744120048,4670.670744120048,-0.0004,-1.8682682976480192,False,False,0,,0.0,,0.0,4668.8024758224,0.06623950483551999
2017-10-05 13:30:00+00:00,AAPL,0.0,4668.8024758224,4668.8024758224,-0.0200022274392525,-93.38644899034482,False,False,0,,0.0,,0.0,4575.416026832056,0.08491679463358892
2017-10-05 16:00:00+00:00,TSLA,0.0,4575.416026832056,4575.416026832056,0.0064792330605267,29.645186786713975,False,False,0,,0.0,,0.0,4605.061213618769,0.07898775727624618
2017-10-06 13:30:00+00:00,AAPL,0.0,4605.061213618769,4605.061213618769,-0.0010464153381329,-4.818806686971587,False,False,0,,0.0,,0.0,4600.242406931798,0.07995151861364047
2017-10-11 17:00:00+00:00,TSLA,0.0,4600.242406931798,4600.242406931798,-0.0209241362843665,-96.2560990637631,False,False,0,,0.0,,0.0,4503.986307868035,0.09920273842639304
2017-10-13 15:00:00+00:00,NVDA,0.0,4503.986307868035,4503.986307868035,0.006706214991108,30.204700497569785,False,False,0,,0.0,,0.0,4534.191008365605,0.09316179832687899
2017-10-13 18:00:00+00:00,NVDA,0.0,4534.191008365605,4534.191008365605,-0.0247795142678252,-112.35505078484023,False,False,0,,0.0,,0.0,4421.835957580764,0.11563280848384716
2017-10-16 15:30:00+00:00,NVDA,0.0,4421.835957580764,4421.835957580764,0.0009151907041828,4.046823163799166,False,False,0,,0.0,,0.0,4425.882780744563,0.11482344385108734
2017-10-17 13:30:00+00:00,NVDA,0.0,4425.882780744563,4425.882780744563,0.013084022322445,57.90834909978682,False,False,0,9.790479412810113,0.0,0.0237356087494784,0.0,4483.79112984435,0.1032417740311301
2017-10-18 15:30:00+00:00,NVDA,0.0,4483.79112984435,4483.79112984435,-0.0004,-1.79351645193774,False,False,0,9.371147300281434,0.0,-0.0619000464503248,0.0,4481.997613392412,0.10360047732151756
2017-10-19 13:30:00+00:00,MSFT,0.0,4481.997613392412,4481.997613392412,0.0060326991713809,27.038543288443574,False,False,0,,0.0,,0.0,4509.036156680855,0.09819276866382898
2017-10-20 13:30:00+00:00,MSFT,0.0,4509.036156680855,4509.036156680855,-0.0028455842517762,-12.830842278140524,False,False,0,,0.0,,0.0,4496.205314402715,0.10075893711945705
2017-10-23 13:30:00+00:00,AAPL,0.0,4496.205314402715,4496.205314402715,-0.0004,-1.7984821257610861,False,False,0,4.265007593614111,0.0,-0.0667954770006343,0.0,4494.4068322769535,0.10111863354460926
2017-10-23 16:30:00+00:00,NVDA,0.0,4494.4068322769535,4494.4068322769535,-0.0004,-1.7977627329107815,False,False,0,,0.0,,0.0,4492.6090695440425,0.10147818609119152
2017-10-24 16:00:00+00:00,AAPL,0.0,4492.6090695440425,4492.6090695440425,0.0061585092327495,27.667774433921124,False,False,0,,0.0,,0.0,4520.276843977964,0.09594463120440722
2017-10-25 14:30:00+00:00,NVDA,0.0,4520.276843977964,4520.276843977964,0.0043380923415991,19.609378358768552,False,False,0,,0.0,,0.0,4539.886222336732,0.09202275553265349
2017-10-27 17:30:00+00:00,AAPL,0.0,4539.886222336732,4539.886222336732,-0.0080215621910893,-36.41697967294356,False,False,0,,0.0,,0.0,4503.4692426637885,0.09930615146724231
2017-10-30 17:00:00+00:00,MSFT,0.0,4503.4692426637885,4503.4692426637885,0.0152272159810897,68.57529882223596,False,False,0,,0.0,,0.0,4572.044541486024,0.08559109170279522
2017-10-31 15:00:00+00:00,MSFT,0.0,4572.044541486024,4572.044541486024,-0.0102652295073266,-46.93308653607385,False,False,0,7.026701934184856,0.0,-0.1877505886381452,0.0,4525.111454949951,0.0949777090100099
2017-10-31 16:30:00+00:00,AAPL,0.0,4525.111454949951,4525.111454949951,0.0189065427006928,85.55421294840536,False,False,0,,0.0,,0.0,4610.665667898356,0.0778668664203287
2017-11-03 13:30:00+00:00,AAPL,50.0,4660.665667898356,4660.665667898356,-0.0129985879952814,-60.58207280076374,False,False,0,,0.0,,0.0,4600.0835950975925,0.07998328098048146
2017-11-07 15:00:00+00:00,AAPL,0.0,4600.0835950975925,4600.0835950975925,0.0096358050849411,44.32550889679552,False,False,0,,0.0,,0.0,4644.409103994388,0.0711181792011224
2017-11-08 15:30:00+00:00,AAPL,0.0,4644.409103994388,4644.409103994388,-0.0006367531087426,-2.95734193524086,False,False,0,,0.0,,0.0,4641.451762059147,0.07170964758817067
2017-11-09 14:30:00+00:00,TSLA,0.0,4641.451762059147,4641.451762059147,0.0097242475708102,45.13462602223638,False,False,0,,0.0,,0.0,4686.586388081383,0.06268272238372341
2017-11-13 14:30:00+00:00,AAPL,0.0,4686.586388081383,4686.586388081383,0.0217463021581071,101.91592368528954,False,False,0,,0.0,,0.0,4788.502311766672,0.0422995376466655
2017-11-14 17:30:00+00:00,AAPL,0.0,4788.502311766672,4788.502311766672,0.0406220999543182,194.51901954006956,False,False,0,,0.0,,0.0,4983.021331306742,0.0033957337386516517
2017-11-15 14:30:00+00:00,AAPL,0.0,4983.021331306742,4983.021331306742,-0.0165951222320582,-82.69384807798875,True,True,1,13.354753855665107,1336.1253855665109,-0.213906411525369,-286.96674740699086,4613.360735821761,0.07732785283564769
2017-11-21 14:30:00+00:00,AAPL,0.0,4613.360735821761,4613.360735821761,-0.0004,-1.8453442943287046,False,False,0,,0.0,,0.0,4611.515391527432,0.07769692169451359
2017-11-23 16:30:00+00:00,AAPL,0.0,4611.515391527432,4611.515391527432,0.00550454071189,25.384274216170102,False,False,0,,0.0,,0.0,4636.899665743603,0.07262006685127942
2017-11-27 17:00:00+00:00,MSFT,0.0,4636.899665743603,4636.899665743603,0.0164900168674998,76.4625537010162,False,False,0,,0.0,,0.0,4713.362219444619,0.057327556111076206
2017-11-28 14:30:00+00:00,NVDA,0.0,4713.362219444619,4713.362219444619,-0.0004,-1.8853448877778476,False,False,0,6.501553276223658,0.0,-0.2062444107232849,0.0,4711.476874556841,0.057704625088631833
2017-11-29 18:30:00+00:00,MSFT,0.0,4711.476874556841,4711.476874556841,-0.0164022359450542,-77.27875534614783,False,False,0,8.012448823541295,0.0,-0.1756782177042277,0.0,4634.198119210693,0.0731603761578613
2017-11-30 14:30:00+00:00,MSFT,0.0,4634.198119210693,4634.198119210693,0.0001914092293113,0.8870282904739948,False,False,0,,0.0,,0.0,4635.085147501167,0.07298297049976665
2017-12-01 14:30:00+00:00,TSLA,50.0,4685.085147501167,4685.085147501167,-0.0214115112365081,-100.31475327971843,False,False,0,,0.0,,0.0,4584.770394221448,0.0830459211557103
2017-12-07 16:30:00+00:00,NVDA,0.0,4584.770394221448,4584.770394221448,-0.0202073412967275,-92.6460201231647,False,False,0,,0.0,,0.0,4492.124374098284,0.10157512518034328
2017-12-07 19:00:00+00:00,MSFT,0.0,4492.124374098284,4492.124374098284,0.0169785167990512,76.26960914905506,False,False,0,6.7287319643199215,0.0,0.2467707619892318,0.0,4568.393983247339,0.08632120335053228
