signal_time,symbol,deposit,starting_equity,stock_notional,stock_return,stock_pnl,option_qualified,option_affordable,option_contracts,option_entry_fill,option_open_cost,option_return,option_pnl_after_fees,ending_equity,drawdown
2017-09-11 15:00:00+00:00,NVDA,0.0,1000.0,1000.0,-0.0204276058880967,-20.4276058880967,True,False,0,11.403200186567531,0.0,-0.1331278014664845,0.0,979.5723941119033,0.020427605888096667
2017-09-11 17:00:00+00:00,TSLA,0.0,979.5723941119033,979.5723941119033,0.0131846723482462,12.915341057752542,False,False,0,10.418055798711972,0.0,0.0750480868028433,0.0,992.4877351696559,0.007512264830344062
2017-09-12 15:30:00+00:00,AAPL,0.0,992.4877351696559,992.4877351696559,-0.0028140451230699,-2.7929052708608606,False,False,0,,0.0,,0.0,989.6948298987951,0.010305170101204908
2017-09-21 15:00:00+00:00,TSLA,0.0,989.6948298987951,989.6948298987951,-0.0192522949584704,-19.05389678408479,False,False,0,,0.0,,0.0,970.6409331147103,0.029359066885289775
2017-10-02 13:30:00+00:00,MSFT,50.0,1020.6409331147103,1020.6409331147103,-0.0112570070746908,-11.489362204791313,False,False,0,11.30287064912044,0.0,-0.1250619431955744,0.0,1009.151570909919,0.0
2017-10-03 14:30:00+00:00,MSFT,0.0,1009.151570909919,1009.151570909919,-0.0058182228746352,-5.871468753842136,False,False,0,6.068283096201171,0.0,-0.1428888509463278,0.0,1003.2801021560769,0.005818222874635182
2017-10-04 15:30:00+00:00,NVDA,0.0,1003.2801021560769,1003.2801021560769,-0.0004,-0.4013120408624308,False,False,0,,0.0,,0.0,1002.8787901152144,0.006215895585485298
2017-10-05 13:30:00+00:00,AAPL,0.0,1002.8787901152144,1002.8787901152144,-0.0200022274392525,-20.05980965388689,False,False,0,,0.0,,0.0,982.8189804613276,0.026093791267498334
2017-10-05 16:00:00+00:00,TSLA,0.0,982.8189804613276,982.8189804613276,0.0064792330605267,6.3679132307181785,False,False,0,,0.0,,0.0,989.1868936920457,0.01978362596202643
2017-10-06 13:30:00+00:00,AAPL,0.0,989.1868936920457,989.1868936920457,-0.0010464153381329,-1.035100337839395,False,False,0,,0.0,,0.0,988.1517933542063,0.020809339410508776
2017-10-11 17:00:00+00:00,TSLA,0.0,988.1517933542063,988.1517933542063,-0.0209241362843665,-20.676222793784575,False,False,0,,0.0,,0.0,967.4755705604218,0.04129805824106214
2017-10-13 15:00:00+00:00,NVDA,0.0,967.4755705604218,967.4755705604218,0.006706214991108,6.488099174823066,False,False,0,,0.0,,0.0,973.9636697352449,0.03486879690723388
2017-10-13 18:00:00+00:00,NVDA,0.0,973.9636697352449,973.9636697352449,-0.0247795142678252,-24.13434665054789,False,False,0,,0.0,,0.0,949.8293230846971,0.0587842793245944
2017-10-16 15:30:00+00:00,NVDA,0.0,949.8293230846971,949.8293230846971,0.0009151907041828,0.8692749670473562,False,False,0,,0.0,,0.0,950.6985980517444,0.057922887446401616
2017-10-17 13:30:00+00:00,NVDA,0.0,950.6985980517444,950.6985980517444,0.013084022322445,12.43896167882619,False,False,0,9.790479412810113,0.0,0.0237356087494784,0.0,963.1375597305706,0.04559672947628579
2017-10-18 15:30:00+00:00,NVDA,0.0,963.1375597305706,963.1375597305706,-0.0004,-0.38525502389222827,False,False,0,9.371147300281434,0.0,-0.0619000464503248,0.0,962.7523047066784,0.04597849078449523
