date,open,high,low,close,volume
2018-01-02 00:00:00+00:00,74.70319465418618,75.18081475770681,74.34940123512851,74.89778137207031,3456700
2018-01-03 00:00:00+00:00,74.95084830325278,75.55229509348437,74.53514154040987,75.30464172363281,3078400
2018-01-04 00:00:00+00:00,75.42848891837342,75.8884225143428,74.95086868319754,75.64076232910156,2462500
2018-01-05 00:00:00+00:00,76.14490450184161,76.72866472904545,76.00339116521735,76.5694580078125,2946300
2018-01-08 00:00:00+00:00,76.67558077053128,76.69326740310018,75.53460065048306,76.18026733398438,3251400
2018-01-09 00:00:00+00:00,76.24218147078862,76.43676817132777,75.83532143695568,76.11835479736328,2426000
2018-01-10 00:00:00+00:00,75.72034654308221,76.21565327007308,75.61420649527787,76.15373992919922,1674600
2018-01-11 00:00:00+00:00,76.21563823930865,76.58711821129087,75.9502982941985,76.41022491455078,2647500
2018-01-12 00:00:00+00:00,76.52521633998042,77.31240984805856,76.09182297444686,76.93208312988281,2728900
2018-01-16 00:00:00+00:00,76.00338368138746,76.58713710306176,75.31349020665948,75.43731689453125,4878300
2018-01-17 00:00:00+00:00,75.88839662979277,76.38370333523241,75.59651657206679,76.25102996826172,4083300
2018-01-18 00:00:00+00:00,76.1006535577211,76.18910020061296,75.41960023655662,75.90606689453125,4445800
2018-01-19 00:00:00+00:00,76.21565885500081,76.31295221893892,75.46385201842794,75.61421203613281,5826900
2018-01-22 00:00:00+00:00,73.63297079274264,75.68496442359145,72.88116403215605,75.56998443603516,6374000
2018-01-23 00:00:00+00:00,75.34000760108154,75.99452091971781,74.50859423143073,74.66780090332031,5728100
2018-01-24 00:00:00+00:00,75.05695968774077,75.32230633869565,74.54395976151903,74.56165313720703,5977700
2018-01-25 00:00:00+00:00,75.0127514291371,75.53459817143407,74.7916314150217,75.18965148925781,5201600
2018-01-26 00:00:00+00:00,74.96853708603646,77.36547740867681,74.96853708603646,77.0205307006836,6394100
2018-01-29 00:00:00+00:00,76.74631829265009,78.12611153141243,76.64018502293109,77.48043823242188,5324500
2018-01-30 00:00:00+00:00,76.63135659382205,76.89670332743749,75.3665497599442,76.14488983154297,5388400
2018-01-31 00:00:00+00:00,76.50753647450209,76.71096988744839,71.88170210927242,72.04090881347656,10558500
2018-02-01 00:00:00+00:00,72.12052201376038,73.29688239219956,71.89940194629656,72.89002227783203,8410700
2018-02-02 00:00:00+00:00,72.42122686558538,73.43838031203312,71.74902686018214,71.80209350585938,5152500
2018-02-05 00:00:00+00:00,71.54561019325436,72.18243708240978,67.70696896969405,68.53837585449219,8145200
2018-02-06 00:00:00+00:00,67.71579917505944,69.97122629176575,66.96399238550673,68.98060607910156,10558800
2018-02-07 00:00:00+00:00,68.77718291970822,69.48476303785706,67.8484760013303,67.8573226928711,8240300
2018-02-08 00:00:00+00:00,68.27305350290948,68.67991373237159,65.61961194272553,65.63729858398438,8059600
2018-02-09 00:00:00+00:00,66.38908787698378,67.94577506438571,65.17735420812775,67.42393493652344,8939700
2018-02-12 00:00:00+00:00,67.82194665503978,68.19342674497271,66.5129129001657,67.44161987304688,6454200
2018-02-13 00:00:00+00:00,67.23820417617972,67.74235778777351,66.9993974119724,67.40625762939453,4041200
2018-02-14 00:00:00+00:00,67.19504023745588,68.78113072663555,67.13265932326215,68.63855743408203,4361100
2018-02-15 00:00:00+00:00,69.28012224829133,69.63654867417421,68.63855604135587,69.52070617675781,4810700
2018-02-16 00:00:00+00:00,69.4583529070827,70.97316397212418,69.42271637224138,70.36724090576172,4699600
2018-02-20 00:00:00+00:00,69.66329587509763,70.12664557909596,68.77223299964142,69.1019287109375,3195000
2018-02-21 00:00:00+00:00,69.13756524347795,70.17120144217687,69.1019287109375,69.1019287109375,3871100
2018-02-22 00:00:00+00:00,68.78113555908203,69.58308659209861,68.18411835240471,68.78113555908203,7687400
2018-02-23 00:00:00+00:00,69.26230738228186,70.26920579637267,69.1821082033483,70.17118835449219,5170300
2018-02-26 00:00:00+00:00,70.38505986479667,71.70383600981606,70.36724159720093,71.44542694091797,6015900
2018-02-27 00:00:00+00:00,71.41867770133668,71.4721392885918,70.11772695806648,70.12663269042969,4860400
2018-02-28 00:00:00+00:00,70.19796538236366,70.55439206047527,68.62078633943217,68.62969207763672,6123400
2018-03-01 00:00:00+00:00,68.66529854436959,68.94153264063118,67.30197352125292,68.16630554199219,6258400
2018-03-02 00:00:00+00:00,68.0593788495526,69.14647662727653,68.00591725335966,68.81678771972656,3216700
2018-03-05 00:00:00+00:00,68.52271914450948,69.574173343438,68.35341506556391,69.23556518554688,3816600
2018-03-06 00:00:00+00:00,69.37814596749011,69.50289420810465,68.50490148491905,68.78113555908203,2962700
2018-03-07 00:00:00+00:00,68.23758414411434,69.1553776501221,68.20194081982766,69.00389862060547,2266500
2018-03-08 00:00:00+00:00,69.19103574753757,70.41178757322402,69.03064415313645,70.29595184326172,3497200
2018-03-09 00:00:00+00:00,70.64344008831364,71.24936291321742,70.28701369749942,70.93749237060547,4399500
2018-03-12 00:00:00+00:00,71.13356711189586,71.25831539889023,70.04646906956911,70.42962646484375,5059600
2018-03-13 00:00:00+00:00,70.46525190993962,71.16919237823457,70.1890178032226,70.52762603759766,4863200
2018-03-14 00:00:00+00:00,70.74147972104528,70.89295877525255,69.52072115875531,69.93952178955078,3167900
2018-03-15 00:00:00+00:00,70.01970932550196,71.16026850563607,69.91277935301352,70.17118835449219,3910100
2018-03-16 00:00:00+00:00,70.57218474825673,71.7216567993164,70.50090487709664,71.7216567993164,8326300
2018-03-19 00:00:00+00:00,71.39198146068115,71.46326134543038,69.64549851628817,70.15340423583984,5117000
2018-03-20 00:00:00+00:00,70.42962936836017,70.57219593154325,69.36926208692176,69.8326187133789,3943800
2018-03-21 00:00:00+00:00,69.91279365188224,70.3939684290887,69.52963633660322,69.71675872802734,4052000
2018-03-22 00:00:00+00:00,69.11083258978994,69.51181495194378,68.08611574913803,68.19303894042969,3816900
2018-03-23 00:00:00+00:00,68.40687573435505,68.433613324043,66.39307906704187,66.6158447265625,4298100
2018-03-26 00:00:00+00:00,67.37327417002237,67.92573567900851,66.5178545033243,67.88117980957031,3488700
2018-03-27 00:00:00+00:00,67.80096664801653,68.25541058931239,66.95445968910619,67.41781616210938,4070600
2018-03-28 00:00:00+00:00,67.77422158940908,69.1999272386965,67.75640332801375,68.62073516845703,4257500
2018-03-29 00:00:00+00:00,69.02171306742746,69.32467790797891,68.26431116345172,68.94152069091797,3424000
2018-04-02 00:00:00+00:00,68.50489971999613,68.88805696294628,67.18613069654148,67.45344543457031,6282600
2018-04-03 00:00:00+00:00,67.94352312230951,69.14645627039513,67.59600925282406,69.0929946899414,3610600
2018-04-04 00:00:00+00:00,68.45143842515499,70.23356387938789,68.35342098131065,70.03752899169922,3022200
2018-04-05 00:00:00+00:00,69.9662547889334,70.26030717277828,69.58309747617892,70.05536651611328,2213100
2018-04-06 00:00:00+00:00,69.66330293711617,69.72567707279039,67.98810700881516,68.47818756103516,4012800
2018-04-09 00:00:00+00:00,68.852428419179,69.81477799852182,68.01483390228778,68.91480255126953,5377500
2018-04-10 00:00:00+00:00,69.58309101965786,70.99988441145798,69.5652727548374,70.58999633789062,3657200
2018-04-11 00:00:00+00:00,69.81479589062388,70.30488333855632,69.60985517477744,70.15340423583984,2830000
2018-04-12 00:00:00+00:00,70.5632541025921,70.99987290174519,70.22464594146767,70.65235900878906,2121100
2018-04-13 00:00:00+00:00,71.17811954254267,71.68602524875719,70.6078396898903,71.03555297851562,2652400
2018-04-16 00:00:00+00:00,71.69490293547578,71.95331193033674,70.99096259739292,71.3919448852539,2743000
2018-04-17 00:00:00+00:00,71.79293736005857,71.85531149093575,70.83058779943622,71.2137451171875,3782400
2018-04-18 00:00:00+00:00,71.24940622369225,71.49890280944365,70.91971042207956,71.03555297851562,4261000
2018-04-19 00:00:00+00:00,70.3583154557594,71.062255859375,69.9929832554069,71.062255859375,4989400
2018-04-20 00:00:00+00:00,70.96425929097434,71.20485011653227,70.2335878770116,70.44744110107422,5424100
2018-04-23 00:00:00+00:00,70.77712613810971,71.54344077293085,70.54544788151321,71.46324157714844,4015900
2018-04-24 00:00:00+00:00,72.32757634084977,72.62162873910842,70.32268474989279,71.36522674560547,6394900
2018-04-25 00:00:00+00:00,71.52560757659181,73.35228902598627,71.29393614460324,72.30083465576172,5379000
2018-04-26 00:00:00+00:00,72.55033794346481,74.45721195979242,72.55033794346481,73.55724334716797,5058700
2018-04-27 00:00:00+00:00,73.51269626001064,74.17208096537242,73.40576625443668,73.71764373779297,3209600
2018-04-30 00:00:00+00:00,74.03840830572925,74.1453382941856,72.22955182352989,72.23846435546875,5483500
2018-05-01 00:00:00+00:00,71.890948660577,72.11371436579715,70.11773555054016,70.45633697509766,6306100
2018-05-02 00:00:00+00:00,70.10882426123203,70.7414780594763,69.91278934944114,70.24248504638672,5166300
2018-05-03 00:00:00+00:00,70.08209256845839,70.12664163076082,69.00390736565377,69.53854370117188,4469300
2018-05-04 00:00:00+00:00,68.98607710006748,70.0553564887421,68.69202475831175,69.85932159423828,3367500
2018-05-07 00:00:00+00:00,69.86824190147938,70.62564397050235,69.7078503152405,70.06427001953125,3722600
2018-05-08 00:00:00+00:00,69.93060579950952,70.30485051322914,69.65437173134296,70.28702545166016,4591700
2018-05-09 00:00:00+00:00,70.35833988177873,70.97317558155858,69.90389580810356,70.63456726074219,3325200
2018-05-10 00:00:00+00:00,70.80384142501165,72.32755782834568,70.75929236891082,72.05133056640625,3718400
2018-05-11 00:00:00+00:00,72.30973182224943,73.46810913085938,72.19388933260072,73.46810913085938,4393800
2018-05-14 00:00:00+00:00,73.60180627508551,74.24337275623526,73.51270133009727,74.0206069946289,4739700
2018-05-15 00:00:00+00:00,73.70871639548491,73.90475130051594,72.91567104205552,73.2542724609375,3662700
2018-05-16 00:00:00+00:00,73.39155999258635,73.52613561167759,72.63790229993307,72.83528900146484,3614500
2018-05-17 00:00:00+00:00,72.70968206110564,73.42744381028189,72.7007080712607,73.26595306396484,2808400
