date,open,high,low,close,volume
2018-01-02 00:00:00+00:00,176.13326524181693,179.9993243104074,176.00440719436878,179.84071350097656,18151900
2018-01-03 00:00:00+00:00,180.2967176457999,183.1714667479119,179.751502436514,183.0624237060547,16886600
2018-01-04 00:00:00+00:00,183.29040248500226,184.58901137891618,182.4973787457023,182.72537231445312,13880900
2018-01-05 00:00:00+00:00,183.97440850911812,185.27300234901395,183.3201502745883,185.22344970703125,13574500
2018-01-08 00:00:00+00:00,185.57042131145806,187.25561978932296,184.7079995002011,186.64102172851562,17994700
2018-01-09 00:00:00+00:00,187.0573499699718,187.1564855131991,185.47128716005633,186.2345733642578,12393100
2018-01-10 00:00:00+00:00,185.31265942183705,186.25438649267394,184.01406560430883,186.20481872558594,10529900
2018-01-11 00:00:00+00:00,186.7599577874975,186.7599577874975,185.7488478548627,186.1354522705078,9588600
2018-01-12 00:00:00+00:00,176.50995417264406,179.9001806600527,175.85569595771645,177.8085479736328,77551300
2018-01-16 00:00:00+00:00,179.9199938721921,180.16781755521166,176.49010744378037,176.83706665039062,36183800
2018-01-17 00:00:00+00:00,177.69952368356135,177.7590140851603,174.26965169674097,176.05398559570312,27992400
2018-01-18 00:00:00+00:00,176.57934179925704,179.40452281144417,175.53847926804798,178.23480224609375,23304900
2018-01-19 00:00:00+00:00,179.27566551601325,180.78242267833858,178.60157720574531,179.71182250976562,26826500
2018-01-22 00:00:00+00:00,179.2261076472953,183.7761472704693,178.83950327001827,183.75631713867188,21059500
2018-01-23 00:00:00+00:00,184.43042955325888,187.89996189858664,183.93478207535492,187.7017059326172,25678800
2018-01-24 00:00:00+00:00,188.2369925841679,189.000293911204,184.89633352933782,184.9260711669922,24334500
2018-01-25 00:00:00+00:00,186.31384063928158,186.97800629027577,184.97560183538238,185.84793090820312,17377700
2018-01-26 00:00:00+00:00,186.11562520077354,188.34603881835938,185.18380553593957,188.34603881835938,17759200
2018-01-29 00:00:00+00:00,187.10691408254664,187.19612699413045,184.0140788066284,184.36102294921875,20453200
