atr_pct,bar_cos,bar_sin,body_atr,body_change_ratio,close_location,closing_bar,distance_session_high_atr,distance_session_low_atr,doji_score,ema_slope_atr,ema_spread_atr,engulfing_strength_signed,gap_bps,hammer_score,inverted_hammer_score,lower_wick_body,lower_wick_range,marubozu_score,open_location,opening_bar,overlap_fraction,overnight_gap_abs,range_atr,range_change_ratio,realized_vol_13,relative_volume,return_1,return_13,return_2,return_26,return_4,return_8,shock_volume_flag,signed_body_fraction,three_bar_body_balance,three_bar_close_progress,upper_wick_body,upper_wick_range,volume_zscore,valid,entry_time,exit_time,entry_price,exit_price,net_return,gross_return,bars_held,exit_reason,mfe,mae,gap_through_stop,gap_through_target,symbol,signal_time,session,rank_probability,option_policy,option_return,option_entry_premium,option_exit_premium,option_strike,entry_iv,exit_iv,dte_sessions,target_delta,effective_portfolio_return,equity_after,fold
0.006207300868683843,-0.7485107481711012,0.6631226582407952,0.12542355049864107,0.9466233442752757,0.4790003415983897,0.0,0.29139402746574933,1.6508197755172414,0.7420886942251392,0.15618626629474708,-0.10727060319696746,0.0,0.0,0.10157041081490797,0.3892148804569387,0.8572289421704937,0.22108903582352898,0.25791130577486077,0.22108903582352898,0.0,0.5601827159204836,0.0,0.4863049726409722,0.9721243044519763,0.003146704291142603,1.3082548429090115,0.0007791483134269583,0.00027882637723686265,0.0016035498256943281,0.0005965938719156849,0.0009582059773713958,0.009482238290986489,0.0,0.25791130577486077,0.09029722445098866,0.04048629076779258,2.0200729736742136,0.5209996584016102,0.5903537138744934,True,2020-11-23 17:30:00+00:00,2020-11-23 18:30:00+00:00,849.3281181357779,849.4979837594051,-0.000400000000000022,0.00019999999999997797,3,stop,0.006852203875102658,-0.0019571726857553484,False,False,MSFT,2020-11-23 17:00:00+00:00,493,0.626839155959932,call_14d_delta35,-0.10165818266495996,9.35654430890637,8.405375018438775,867.7842310140404,0.2,0.1923905947471675,14,0.35,-0.10165818266495996,0.89834181733504,1
0.006749931550910281,1.0,0.0,0.12458664979597076,6.049697665049186,0.46120606463700636,0.0,0.2816120820132581,0.2410591351813671,0.7616347606346594,0.21779982546661128,0.17233981745182217,0.0,77.77033385648613,0.10946426034273622,0.4459798697727106,0.9348713170791128,0.22284082527166577,0.2383652393653406,0.22284082527166577,1.0,0.0,0.007777033385648613,0.5226712171946252,1.6720794364157128,0.0038098933254392267,1.3124316070773687,0.008625238149666092,0.009326299904220958,0.008766673432146987,0.02091729242407414,0.008344203230443048,0.008401356123436177,0.0,0.2383652393653406,-0.0720142279575341,1.1471181017681285,2.260371255459922,0.5387939353629936,0.8802399520656049,True,2020-11-26 15:00:00+00:00,2020-11-26 19:30:00+00:00,849.7535863732645,847.2607660868463,-0.0035335801888845657,-0.002933580188884566,10,momentum_decay,0.008830771694620099,-0.009036351998765735,False,False,MSFT,2020-11-26 14:30:00+00:00,496,0.7100974219572503,call_14d_delta35,-0.1408111826537588,10.183336063545784,8.74940846907723,869.826988585292,0.21806439578119485,0.22125451927162537,14,0.35,-0.1408111826537588,0.771845243608766,1
0.008617773962578412,0.120536680255323,0.992708874098054,0.3116305304533021,0.32701788678771293,0.8523262447758893,0.0,0.12355964540628143,2.21482173068193,0.6275511270431243,0.09536116042090093,0.165076734061244,0.0,0.0,0.22971921726072667,0.043139018707335414,1.2884382439099678,0.4798773718190136,0.3724488729568757,0.4798773718190136,0.0,0.2618852875621091,0.0,0.8367068692657436,0.3957815786284099,0.004334844961674051,1.0899448478108997,0.0026927931327724863,-0.0001485856918763684,0.011017909876593235,0.007603121891928133,0.012054168378791585,0.00011404184727026312,0.0,0.3724488729568757,1.0,1.55872501731654,0.39649403165503644,0.14767375522411075,0.20514394576488929,True,2020-11-27 16:30:00+00:00,2020-11-27 20:00:00+00:00,850.6823842318988,856.9409251829505,0.006757083051276137,0.0073570830512761365,8,ambiguous_stop_first,0.03021953737028693,-0.004406822270327626,False,False,MSFT,2020-11-27 16:00:00+00:00,497,0.5914356252205276,call_14d_delta35,0.020046664966794525,11.554990644799481,11.786629670950223,873.4969729918568,0.2481107124603369,0.2319377405730126,14,0.35,0.020046664966794525,0.7873181666136049,1
0.017842190000371166,1.0,0.0,1.0289873185921372,1.5549732035429975,0.5350858820124318,0.0,1.0536541896528155,1.2126873751369853,0.5459698861907544,0.12280876065112548,1.0174285592394443,0.0,-429.7437549942806,0.017384819840889704,0.1712476681196617,0.17852509280301215,0.0810557682031861,0.45403011380924563,0.0810557682031861,1.0,0.1566436180820785,0.042974375499428064,2.266341564789801,1.4671823600238525,0.00983218080990136,1.16818835720241,-0.025075356432212592,0.014476315842065546,-0.01372249203532605,0.057978639549451705,-0.019298064266389803,-0.013948004696467842,0.0,0.45403011380924563,0.6903902750613944,-1.2445695210070822,1.023971987423576,0.46491411798756827,0.33984077462522516,True,2020-12-01 15:00:00+00:00,2020-12-01 16:30:00+00:00,155.76259915346117,152.01075220324677,-0.024686956500501078,-0.024086956500501078,4,stop,0.006367504452481354,-0.029324219229894366,False,False,TSLA,2020-12-01 14:30:00+00:00,499,0.8583794249483939,call_14d_delta35,-0.03595000938220594,4.61402647240072,4.448152177428168,165.74701296295183,0.5627581625990593,0.6651006557507962,14,0.35,-0.03595000938220594,0.7590140711370646,1
0.00870045071664048,-0.3546048870425359,-0.9350162426854147,0.39956692097587837,1.5341452431573612,0.7417157077006905,0.0,0.34475001309848546,1.7182183893797174,0.6044294866357622,-0.044404632938292034,0.3030527645350685,0.0,0.0,0.1307664278201658,0.0860161088761879,0.8750530756007402,0.3461451943364527,0.3955705133642379,0.3461451943364527,0.0,0.341717634177008,0.0,1.010102895632063,1.3803271132491268,0.0038721712942500373,1.6324945741467363,0.0034885399070059275,-0.017615766755638806,0.005775603890884939,0.0013470965924260447,0.009420924198651148,0.0030081963565760095,0.0,0.3955705133642378,0.26757073987618074,0.27692251575753485,0.6529412167316919,0.2582842922993095,1.5412146861935871,True,2020-12-02 19:30:00+00:00,2020-12-03 14:30:00+00:00,884.0552829377348,869.6529176478473,-0.01689124961736339,-0.01629124961736339,4,gap_through_stop,0.011108918719824334,-0.01629124961736339,True,False,MSFT,2020-12-02 19:00:00+00:00,500,0.6348829986148254,call_14d_delta35,-0.34957449950736885,10.762708386320407,7.000339988828689,905.2714020247408,0.2216289595311901,0.23672458657243323,14,0.35,-0.34957449950736885,0.4936821071002748,1
0.013588373862106729,1.0,0.0,0.08568223683993223,0.42735781318423005,0.5040187374090325,0.0,0.2293421688496138,0.2330587042227845,0.8147013947646311,0.6133065755284111,1.0997348485613636,0.0,175.26949058733754,0.23542969158138236,0.4952173822016446,1.7200352467149314,0.31872013217366363,0.1852986052353689,0.31872013217366363,1.0,0.0,0.017526949058733754,0.4624008730723983,0.67406767272421,0.006706728138423575,1.6569096376318486,0.018713018561939743,0.03920611027836762,0.021548177067278962,0.05345568843133619,0.025758923461607575,0.027111717230117405,0.0,0.18529860523536887,1.0,2.1663667146534014,2.676659448992069,0.49598126259096753,1.6278010487532026,True,2020-12-07 15:00:00+00:00,2020-12-07 20:30:00+00:00,159.7822854372983,164.4503255140856,0.028615003803529483,0.029215003803529482,12,target,0.03307763580036749,-0.008028501102019914,False,False,TSLA,2020-12-07 14:30:00+00:00,503,0.597200614402971,call_14d_delta35,0.40208929223448786,3.300996607868537,4.628291997594842,166.4992644467903,0.3838686530693006,0.3677740911773029,14,0.35,0.40208929223448786,0.692186396133055,1
0.007932875545923179,-0.970941817426052,0.23931566428755768,0.8041884323796946,5.919319364024585,0.7758919261682977,0.0,0.4117480941964753,2.8222391456921443,0.5622927631758488,0.1545796381417855,-0.05112032730716963,0.0,0.0,0.11236024741529443,0.06351142035024644,0.7726275941833411,0.3381846893441465,0.43770723682415125,0.3381846893441465,0.0,0.27369898826391453,0.0,1.8372747003558847,3.653648872956166,0.0037346674804911544,1.5060118279890862,0.006420486414364657,-0.0018198827150209818,0.007513302170883307,-0.0037454433545873744,0.016296388655371308,0.007221253952644169,0.0,0.4377072368241512,1.0,1.3272559353517275,0.5120044974757747,0.22410807383170228,1.7161349438406586,True,2020-12-15 18:00:00+00:00,2020-12-16 14:30:00+00:00,819.8686667831339,833.8520863929579,0.016455682423734675,0.017055682423734675,7,target,0.017290509997397896,-0.004779858800569525,False,False,MSFT,2020-12-15 17:30:00+00:00,509,0.5731585272265491,call_14d_delta35,0.45803157341210343,9.636473355392287,14.050282408506428,838.8646698379038,0.2137587428338541,0.20599029062556462,14,0.35,0.45803157341210343,1.0092296202483317,1
0.007879848361928017,1.0,0.0,0.6282883724541729,6.9993723337359475,0.4767905113576008,0.0,0.7787345931716511,0.70964551092829,0.5778710218421564,0.0876051480639196,-0.008161334687706807,0.0,-5.544450937400303,0.011892520492604738,0.22569785788436175,0.1294901227541518,0.05466153319975726,0.42212897815784356,0.05466153319975726,1.0,0.23923579737958353,0.0005544450937400303,1.4883801040999411,3.605397759941707,0.004100898905061792,1.5394310275110525,0.00441824593630602,-0.012953663997338327,0.0051323403342693474,0.015195561610036767,0.010530433634244885,0.006519150400605245,0.0,0.42212897815784356,1.0,0.982892295214381,1.2394540903719498,0.5232094886423991,1.3193519034062868,True,2020-12-17 15:00:00+00:00,2020-12-17 17:00:00+00:00,822.3289033125627,816.8765363456984,-0.007230396845958786,-0.006630396845958786,5,momentum_decay,0.0020205142113209895,-0.009752443240717446,False,False,MSFT,2020-12-17 14:30:00+00:00,511,0.609225408647064,call_14d_delta35,-0.17367921755225746,10.584990701914295,8.7465977990079,843.2053911110601,0.23472049359517638,0.24269594799513577,14,0.35,-0.17367921755225746,0.8339474094730396,1
0.007697749645496188,-0.3546048870425359,-0.9350162426854147,0.44504741379435575,9.726172052639853,0.6147563859317936,0.0,0.4347779811941044,2.322076334480106,0.605656952426709,0.344007491804747,0.2696639305021213,0.0,0.0,0.06937007833564235,0.15375566010114322,0.5589380609466936,0.2204133383585026,0.3943430475732911,0.2204133383585026,0.0,0.2929971225306587,0.0,1.1285793334841057,3.4130028014008507,0.004471541317029976,1.3751175556485926,0.003437640458985758,-0.00487509044643486,0.003792423145076329,0.018061380272454297,0.01397579517752412,0.01196391069235192,0.0,0.39434304757329103,1.0,1.291147409381582,0.976925081952842,0.3852436140682064,0.7957094708366084,True,2020-12-21 19:30:00+00:00,2020-12-22 15:30:00+00:00,829.595738544759,828.2695827989595,-0.002198556603154444,-0.001598556603154444,6,momentum_decay,0.006750780149185287,-0.005531444599829127,False,False,MSFT,2020-12-21 19:00:00+00:00,513,0.582115316030574,call_14d_delta35,-0.11544640692909769,11.61239995224327,10.27179010193316,852.5437100708219,0.25593471318422717,0.25356731619156875,14,0.35,-0.11544640692909769,0.7376711774815482,1
0.00879117251021125,1.0,0.0,0.24357562439984645,1.6914339833323537,0.44879077571658443,0.0,0.384000466195817,0.312650549931546,0.6503620625519686,0.2577199033180278,0.4951083166079404,0.0,213.9194542194711,0.027590811101773062,0.30788106959424727,0.2835871844806201,0.09915283826855306,0.3496379374480314,0.09915283826855306,1.0,0.0,0.02139194542194711,0.696651016127363,1.4130311703231575,0.0071031532402059975,2.2059406719422223,0.023583761024429162,0.020908953071572256,0.024911875430235764,0.026777101429093175,0.02658027083440273,0.01460625327438847,1.0,0.34963793744803134,0.7239089781974445,3.183389877014188,1.5765143459726558,0.5512092242834156,2.8001401708566798,True,2020-12-23 15:00:00+00:00,2020-12-23 18:00:00+00:00,846.7618031190906,862.7664656545871,0.018301020896954224,0.018901020896954224,7,target,0.018973922148580513,-0.003838223379119543,False,False,MSFT,2020-12-23 14:30:00+00:00,515,0.6962447839106579,call_14d_delta35,0.10238581291212223,23.574398116103275,25.988082031134514,897.0987596107086,0.5265585797702579,0.5016828691917931,14,0.35,0.10238581291212223,0.8131982406498389,1
