date,dax_pre_open_return,nikkei_return,hsi_return,shanghai_return,dax_abs_move,asia_magnitude,vix_prior_close,gap_pct,dax_range_pct
2023-10-18,-0.0092147249820258,0.0002634545494564,0.0002408320759239,-0.0053956449012286,0.0092147249820258,0.001966643842203,17.8799991607666,0.0043340308866619,0.0113244748991778
2023-10-19,-8.766636670765049e-05,-0.0047157091678972,-0.0139432089824463,-0.0117886602214577,8.766636670765049e-05,0.0101491927906004,19.21999931335449,0.001696831816877,0.0079531939412165
2023-10-20,0.0018592223179172,0.0030312556246938,0.0026198641442958,-0.0039488431280927,0.0018592223179172,0.0031999876323608,21.399999618530277,0.0010552299256194,0.007822076744894
2023-10-24,0.0031569266739588,-0.0030381656314925,-0.0036134727213733,0.0054767611619592,0.0031569266739588,0.004042799838275,20.3700008392334,0.0052085869902326,0.0071042065526746
2023-10-25,-0.0036830673402276,-0.0010411255836676,-0.0217629692584682,-0.0038254301494303,0.0036830673402276,0.008876508330522,18.96999931335449,0.004083802673836,0.007992894446077
2023-10-26,0.0040385712715431,-0.009744730457876,-0.0023710554952277,0.0104835315565343,0.0040385712715431,0.007533105836546,20.190000534057617,0.0028015490729266,0.0095555071308548
2023-10-27,-0.0012801032553096,0.0090480660025207,0.0138984147348326,0.0135333639323049,0.0012801032553096,0.0121599482232194,20.68000030517578,0.0038779566099934,0.00878562181459
2023-10-30,-0.0014020737097923,0.0010918678583835,0.0104906915139384,0.0050414658170168,0.0014020737097923,0.0055413417297796,21.270000457763672,0.0068656751016856,0.0046544060531608
2023-10-31,0.002685615692634,0.0053392696022225,-0.0129901174981992,0.0003062055089337,0.002685615692634,0.0062118642031185,19.75,0.0014196596238832,0.0072523547993787
2023-11-01,0.0040701830244285,0.0092755785618736,-0.0021950064116932,-0.0044593005657452,0.0040701830244285,0.0053099618464373,18.13999938964844,0.0023193008517384,0.0099798091936913
2023-11-02,0.0093094868366929,-0.0011607491661962,-0.0029973157287086,-0.0057269397759719,0.0093094868366929,0.0032950015569589,16.8700008392334,0.0091790259124335,0.0100865335019186
2023-11-06,-0.0041145147024778,0.0079400198136363,0.0029614908067527,0.0033032629933631,0.0041145147024778,0.0047349245379174,14.90999984741211,0.0017943793851158,0.0055318127195438
2023-11-07,0.0034471808931608,-0.0086001229051848,-0.0101077717363593,0.0018263525493837,0.0034471808931608,0.0068447490636426,14.890000343322754,9.183644091003557e-05,0.004545594321163
2023-11-08,0.008006742356424,-0.0089579423691105,-0.0046485245590353,0.0008716549680412,0.008006742356424,0.0048260406320623,14.8100004196167,0.0015335627693375,0.0085679583822796
2023-11-09,0.0052274420563735,0.0102137121787559,-0.0023910489382258,0.0023612425494112,0.0052274420563735,0.0049886678887977,14.449999809265137,0.0028133129789748,0.0080070887170826
2023-11-10,-0.0023188010902661,0.0023658419952734,-0.0085073187863765,-0.0013498249720267,0.0023188010902661,0.0040743285845589,15.289999961853027,0.0040335593488345,0.0061765108086225
2023-11-13,-0.00062024169109,-0.0071009204844023,0.0094543785842553,-6.62080463617043e-05,0.00062024169109,0.0055405023716731,14.170000076293944,0.0031319634395786,0.0049950923088688
2023-11-14,0.0125369455559656,-0.001971278181781,-0.0056153000879375,0.003357869773378,0.0125369455559656,0.0036481493476988,14.760000228881836,0.0143116483831575,0.0152435945988083
2023-11-15,0.0052457607158944,0.0123032987520808,0.0135871704646057,-0.0014767056739813,0.0052457607158944,0.0091223916302226,14.15999984741211,0.0030752887737575,0.0083829840136991
2023-11-16,0.0032688185966927,0.000743132254501,-0.0188101778303683,-0.0043495304451603,0.0032688185966927,0.0079676135100099,14.18000030517578,0.0009341104306803,0.0043733963266164
2023-11-17,0.0052120250944696,0.007207939006701,-0.0074003917730328,0.0041948272970688,0.0052120250944696,0.0062677193589342,14.31999969482422,6.66328599236969e-05,0.0079463023217634
2023-11-20,-0.0021350899043676,-0.0051129851338505,0.008636778167707,0.003766655661787,0.0021350899043676,0.0058388063211148,13.800000190734863,0.000554594260342,0.0047193365537626
2023-11-21,-0.0004681798507863,-0.0029595962450282,-0.0110775410446704,-0.0017415758661333,0.0004681798507863,0.005259571051944,13.40999984741211,0.0023462760559988,0.0035673856144805
2023-11-22,0.0012671659359175,0.0081017369946125,-0.0001015302547495,-0.004949622887775,0.0012671659359175,0.004384296712379,13.350000381469728,0.004566863967794,0.0040231111590671
2023-11-24,0.0017281432150817,-0.0037484990784703,-0.0119476178837198,-0.0058172725361465,0.0017281432150817,0.0071711298327789,12.850000381469728,8.792507093875623e-05,0.0034175004781055
2023-11-27,-0.000550958506742,-0.00778282799723,-0.0086244557165096,-0.0013212673974979,0.000550958506742,0.0059095170370792,12.460000038146973,0.0004616617461213,0.0039031972431454
2023-11-28,0.0008651655881353,-0.003341249845593,-0.0106798194191045,0.0036378406060713,0.0008651655881353,0.0058863032902563,12.6899995803833,0.0009241219532109,0.0033357981454295
2023-11-29,0.009138113695059,0.0023098324507841,-0.0210633641503135,-0.0041766582587007,0.009138113695059,0.0091832849532661,12.6899995803833,0.0049681882988649,0.0108117249264459
2023-11-30,0.0019278454281377,0.0068174696720784,0.0033971481571939,0.0031668474831381,0.0019278454281377,0.0044604884374701,12.979999542236328,0.0018917246895815,0.0057914911326944
2023-12-01,0.0004313866344807,-0.0031585500580333,-0.0110974355090164,0.0018882261425638,0.0004313866344807,0.0053814039032045,12.920000076293944,0.0011615139019845,0.0047665256915039
2023-12-04,0.0009798889792818,-0.0026052163416389,-0.0161373606374737,-0.0028210236363952,0.0009798889792818,0.0071878668718359,12.630000114440918,0.007156324977185,0.0042024522368173
2023-12-05,0.0038371642272954,-0.0074664092023768,-0.0167812636870735,-0.0140744319425285,0.0038371642272954,0.0127740349439929,13.079999923706056,0.0031093608936891,0.0053873880995762
2023-12-06,0.0044724983325694,0.0156997719045424,0.0128176414001826,0.000598463589722,0.0044724983325694,0.009705292298149,12.850000381469728,0.0048841628015054,0.0063384169968613
2023-12-07,0.0002303960132679,-0.0092689128363907,-0.0018655324630019,0.0005101220448056,0.0002303960132679,0.003881522448066,12.970000267028809,0.004838275490695,0.0026756954646409
2023-12-08,0.0023425128592959,-0.0089756780136598,-0.0023862005464141,0.0013970295580787,0.0023425128592959,0.0042529693727175,13.0600004196167,0.0016150605243083,0.0048658508609142
2023-12-11,-0.0005524725389335,0.0038790934941892,0.0032466698035398,0.0123306422981541,0.0005524725389335,0.006485468531961,12.350000381469728,0.0010431393048243,0.0028215603427963
2023-12-12,-0.0030749829828727,-0.0079724544389879,0.0085267259021786,0.0055765280011235,0.0030749829828727,0.00735856944743,12.630000114440918,0.000735970597641,0.0049556614295826
2023-12-13,0.0003199528226425,-0.0014289423978179,-0.0050859144219808,-0.008740236913068,0.0003199528226425,0.0050850312442889,12.06999969482422,0.0007325139337747,0.002640946828
2023-12-14,-0.0041648900986196,-0.0104761331504472,-0.0010688830029879,-0.0068209681029457,0.0041648900986196,0.0061219947521269,12.1899995803833,0.0053779414296553,0.00921007446605
2023-12-15,-0.0054819856219349,0.006409848637191,0.0109261044333484,-0.0071855733568287,0.0054819856219349,0.008173842142456,12.479999542236328,0.0058262711864406,0.0104865600386387
2023-12-18,0.0004957826863321,-0.0003127934300982,-0.0024349298906097,-0.0014313851275176,0.0004957826863321,0.0013930361494085,12.279999732971191,0.0034301635935178,0.0045175343761198
2023-12-19,0.0041147389920208,0.0135832312896548,-0.0028057652179751,0.0011784832858428,0.0041147389920208,0.0058558265978242,12.5600004196167,0.0011016482763364,0.0046308841219007
2023-12-20,-0.0014714136489358,0.0062335762708818,-0.0020506232585423,-0.0101814376069359,0.0014714136489358,0.0061552123787866,12.529999732971191,0.0018744253289852,0.0056855628259057
2023-12-21,0.0011530804532591,-0.0040971430107515,0.010087439430497,0.0099506571238856,0.0011530804532591,0.0080450798550447,13.670000076293944,0.0071583732366623,0.004236398835998
2023-12-22,0.0026022844812942,-0.0026729981730166,-0.0240487926026256,-0.000428141315411,0.0026022844812942,0.0090499773636844,13.649999618530272,0.0027713671789706,0.0041167988210942
2023-12-27,0.0009355933913222,0.0044216046707763,0.0038075949295435,0.0050735788036477,0.0009355933913222,0.0044342594679892,12.989999771118164,0.0003153848853829,0.0046707278713423
2023-12-28,-0.0040557058401652,0.0018565425066672,0.0219027329553611,0.0142928713203966,0.0040557058401652,0.012684048927475,12.43000030517578,0.0007764687196591,0.0052725572595225
2023-12-29,0.0012092865454553,0.0001653160408396,-0.0011208440136241,0.0075936291118816,0.0012092865454553,0.0029599297221151,12.470000267028809,0.000377668383343,0.0018864309713718
2024-01-04,-0.0013770237491198,0.002869223497341,-0.0016445308834793,-0.0027985045429572,0.0013770237491198,0.0024374196412592,14.039999961853027,0.0009174219343336,0.0069978464989955
2024-01-05,0.000860895906857,-0.0006017709258675,-0.0022801418477327,-0.0067941675530399,0.000860895906857,0.00322536010888,14.130000114440918,0.0004708224920832,0.005912076908121
2024-01-09,-0.0065985002835794,0.0017312523381989,-0.0040649405277322,0.0022481228858841,0.0065985002835794,0.0026814385839384,13.079999923706056,0.0056684138048827,0.0078682502320778
2024-01-10,-0.001931946421403,0.0160899618091008,-0.0028920676832154,-0.0023995188276769,0.001931946421403,0.007127182773331,12.760000228881836,0.000654210308327,0.005824019816658
2024-01-11,-0.0078993898318029,0.0051197146652985,0.0091536809320833,0.0046535979116406,0.0078993898318029,0.0063089978363408,12.6899995803833,0.0022454615732563,0.0116887684647509
2024-01-12,0.0027328231343988,-0.000689267592288,0.0017025592344341,0.0011164769755132,0.0027328231343988,0.0011694346007451,12.4399995803833,0.0031700917603177,0.006976230210318
2024-01-15,-0.0056567751254656,0.0075115636511924,-0.0025802357080186,0.0049990888494209,0.0056567751254656,0.005030296069544,12.699999809265137,,0.0073663627023536
2024-01-16,0.0016900011128553,-0.0080764689149226,-0.0102512486158981,0.0040967898044792,0.0016900011128553,0.0074748357784333,12.699999809265137,0.0024336081340939,0.0060615101210644
2024-01-17,-0.001599318329192,-0.0103885026726897,-0.0309228460498459,-0.0176438021110062,0.001599318329192,0.0196517169445139,13.84000015258789,0.0067587304471667,0.0049029327683706
2024-01-18,0.0046361096452702,0.0026835883662579,0.0059210824014854,0.0081327546106158,0.0046361096452702,0.0055791417927864,14.789999961853027,0.0036631044947905,0.0088336154004612
2024-01-19,-0.0041980395835298,0.0013797173607925,-0.0062318681727606,-0.0001429847585999,0.0041980395835298,0.002584856764051,14.130000114440918,0.0024765308891601,0.0055333255881184
2024-01-22,-0.0034452245009194,0.0069666321899326,-0.0252699758045639,-0.024943957280507,0.0034452245009194,0.0190601884250011,13.300000190734863,0.0034416965346629,0.0058600424079859
2024-01-23,-0.0047006254210102,-0.0023966602343815,0.0209897235254963,0.0091218897094826,0.0047006254210102,0.0108360911564535,13.1899995803833,0.0010337256626656,0.0066441801430752
2024-01-24,0.0051668457706537,-0.0051950091440956,0.0190623855966132,0.0130570377663321,0.0051668457706537,0.0124381441690136,12.550000190734863,0.0052796517340666,0.0080042157070902
2024-01-25,0.0007762768316545,0.0006441895013076,0.0138849504928604,0.0285179721375696,0.0007762768316545,0.0143490373772459,13.140000343322754,0.0033789655058803,0.005552633875877
2024-01-26,0.004625868413443,-0.0069974637530205,-0.0127788130066432,0.0051856309795195,0.004625868413443,0.0083206359130611,13.449999809265137,0.0008401714387487,0.0070152312187856
2024-01-29,-0.0026664589535876,0.0059376396772499,0.0019313069642439,-0.0090346767390079,0.0026664589535876,0.0056345411268339,13.260000228881836,0.0005539316784624,0.0041428373606591
2024-01-30,-0.000785044280129,-0.0036130770077505,-0.0121541228810592,-0.0122062464706137,0.000785044280129,0.0093244821198078,13.600000381469728,0.0014249322011071,0.0031197206892668
2024-01-31,-0.0009015058277391,0.0150727862002346,-0.0106682188129437,-0.0087267350281139,0.0009015058277391,0.0114892466804307,13.3100004196167,0.0045633995461469,0.0037289245394512
2024-02-01,0.0039324405461143,8.060149762578739e-05,0.002792630249401,4.348379871998986e-05,0.0039324405461143,0.0009722385152489,14.350000381469728,0.0048247877650121,0.0053754028129468
2024-02-02,-0.0024944182459395,-0.0025370697856906,-0.0141253395645429,-0.0142200595706862,0.0024944182459395,0.0102941563069733,13.880000114440918,0.0008584569644644,0.004314470409801
2024-02-05,-0.0026220569652058,-0.0017896998622062,0.0112897561882578,-0.0027829984779396,0.0026220569652058,0.0052874848428012,13.850000381469728,0.0020636272408674,0.0054335879231446
2024-02-06,-0.0013067349286297,-0.0024391784101406,0.0383264149923778,0.0416731316242264,0.0013067349286297,0.0274795750089149,13.670000076293944,0.0019083244691841,0.0056790186559982
2024-02-07,-0.0021761097482694,0.0032478857820503,-0.0123139173259645,0.0135472150293569,0.0021761097482694,0.0097030060457906,13.0600004196167,0.0046966563120949,0.0033359978170052
2024-02-08,0.0041703070264864,0.0166701805367937,-0.0069142805243499,0.0119783640003054,0.0041703070264864,0.011854275020483,12.829999923706056,0.0001004282938916,0.007788563288751
2024-02-19,-0.0007461014398282,-7.878818091999751e-05,-0.0109498121453642,0.0096910198610424,0.0007461014398282,0.0069065400624422,14.239999771118164,,0.0022914910693727
2024-02-20,-0.0010301090306491,-0.0038109661003453,0.0015669942726148,0.0079909610137298,0.0010301090306491,0.0044563071288967,14.239999771118164,0.0032633384345653,0.0038508064285395
2024-02-21,-0.0001508634103696,0.0018378577629623,0.0197844227255281,0.0170293040964704,0.0001508634103696,0.0128838615283202,15.420000076293944,0.0023251810590297,0.005537292441469
2024-02-22,0.0032048286942354,0.015337288267293,0.0153494137843877,0.0144166053192043,0.0032048286942354,0.015034435790295,15.34000015258789,0.0125505142978219,0.0061638084425272
2024-02-26,0.0024798108392027,-0.00221079021395,-0.003009938309902,-0.0079950609410891,0.0024798108392027,0.0044052631549804,13.75,0.001083036873373,0.0032368447258718
2024-02-27,0.0045750852590309,-0.0005415510866839,0.0087212027649428,0.0164653674883474,0.0045750852590309,0.008576040446658,13.739999771118164,0.0010870142120639,0.0071250409390129
2024-02-28,0.0005925092600416,0.0004800427413471,-0.0176290039179431,-0.0182884902815865,0.0005925092600416,0.0121325123136256,13.43000030517578,0.0030972723281179,0.0029772200755032
2024-02-29,0.0036864874204223,0.0059241558762601,0.0049830360178508,0.0234225144176694,0.0036864874204223,0.0114432354372601,13.84000015258789,0.0037140300554041,0.0051841194738684
2024-03-01,-0.0025318714938558,0.0167146621905562,0.0121133642257464,0.0040162851221448,0.0025318714938558,0.0109481038461491,13.399999618530272,0.0019291554848978,0.0058178380697712
2024-03-04,-0.001236482542348,-0.0023016715199534,-0.0020193015774582,0.0040467875069944,0.001236482542348,0.002789253534802,13.109999656677246,0.0015988034085907,0.0030197120612691
2024-03-05,0.0015399428049647,0.0054134671430361,-0.0110934348617264,0.0083500031274779,0.0015399428049647,0.0082856350440801,13.489999771118164,0.003923884364324,0.0041922628864174
2024-03-06,0.0023289403834771,0.0074991800701433,0.0167397855053215,-5.601944147493043e-05,0.0023289403834771,0.0080983283389799,14.460000038146973,0.0067239283945976,0.0035423880070558
2024-03-07,0.0086662228238496,-0.018158404013811,-0.0114503530735204,-0.0040644718069317,0.0086662228238496,0.011224409631421,14.5,0.0065318787504966,0.0107927729168529
2024-03-08,-8.173650797782539e-05,-0.003029854933356,0.0047925119880303,0.0054398304813512,8.173650797782539e-05,0.0044207324675791,14.4399995803833,0.0011265530558714,0.0036627146827983
2024-03-11,0.0016472052821854,-0.0104927321627635,0.0104409488596122,0.0079147186537902,0.0016472052821854,0.0096161332253886,14.739999771118164,0.0025011699915417,0.0041987174320908
2024-03-12,0.0013183756585435,0.0085031913748601,0.0234434182574592,-0.0036240309799893,0.0013183756585435,0.0118568802041028,15.220000267028809,0.0043032023609413,0.0057781744675311
2024-03-13,-0.0007150254385721,-0.0093185084986049,0.0013482532701094,-0.0026826749731772,0.0007150254385721,0.0044498122472971,13.84000015258789,0.0005804605065418,0.0034395938168978
2024-03-14,-0.0031134184560035,0.005587944227446,-0.0092800177418479,-0.001456790935737,0.0031134184560035,0.0054415843016769,13.75,0.0018992237975486,0.0053352739852721
2024-03-15,0.0028090242421656,0.0041371745915645,-0.0022358244719286,0.0074288668127791,0.0028090242421656,0.0046006219587574,14.399999618530272,0.0091855574705838,0.0062095996571551
2024-03-18,-0.0012327690283469,0.0200059895650828,0.0028075881177422,0.0087813659414721,0.0012327690283469,0.0105316478747657,14.40999984741211,0.0083374203040706,0.0060079114566721
2024-03-19,0.0015391106857043,0.0096163211868234,-0.0059291211726405,-0.0043062077207722,0.0015391106857043,0.006617216693412,14.329999923706056,0.0014038074170443,0.004662532745993
2024-03-21,0.0043740803332434,0.0075067325030853,0.0059816588716035,-0.0022431375279828,0.0043740803332434,0.0052438429675572,13.039999961853027,0.0057069901921771,0.0087703800754549
2024-03-22,0.0006960294298909,-0.0013298825144826,-0.0146787024040604,-0.0068699363399469,0.0006960294298909,0.0076261737528299,12.920000076293944,1.7184735792870392e-05,0.0046756585602216
2024-03-25,0.0015956392297677,-0.0094325893333298,-0.0035270247312317,-0.0042138608671058,0.0015956392297677,0.0057244916438891,13.0600004196167,0.0028200964628719,0.0033636727208126
2024-03-26,0.0064998609655408,0.0013134746856462,0.0042191323987068,0.0015880091717228,0.0064998609655408,0.0023735387520253,13.1899995803833,0.0027317345122747,0.0080466727984428
2024-03-27,0.0054679558199453,0.0060606054763046,-0.0083240139964329,-0.0105584698893772,0.0054679558199453,0.0083143631207049,13.239999771118164,0.0058612203571969,0.0068533497669816
2024-03-28,0.0009325158510253,-0.0038773417008846,0.0099533243394949,0.0074855962704025,0.0009325158510253,0.0071054207702606,12.779999732971191,7.653165091254078e-05,0.0022367907417306
2024-04-02,-0.0106979360563611,-0.001345605479871,0.0071247411157404,-0.0006412697808161,0.0106979360563611,0.0030372054588092,13.649999618530272,0.00762127205398,0.0157481637264038
2024-04-03,0.0027086761823242,-0.0013129697441459,-0.0119189338037398,-0.0022141093501301,0.0027086761823242,0.0051486709660053,14.609999656677246,0.0021779029314521,0.0038185774546349
2024-04-08,0.0080348133307297,-0.0015266285714965,0.0049258523968576,-0.0030253292855038,0.0080348133307297,0.0031592700846193,16.030000686645508,0.001446759191124,0.0089416210664136
2024-04-09,-0.0093190963107983,0.0069924308829627,0.000528600393431,0.0014107988813027,0.0093190963107983,0.0029772767192322,15.1899995803833,0.0035282880254143,0.0103633417602967
2024-04-10,-0.0013884459517271,-1.3125333314434329e-05,0.0125930606561965,-0.0064806322069088,0.0013884459517271,0.0063622727321399,14.979999542236328,0.0112074089370844,0.0145838680989309
2024-04-11,-0.0043477824463949,0.0090034049436735,0.0141692666906825,0.0068519641543958,0.0043477824463949,0.0100082119295839,15.800000190734863,0.0026062449927273,0.0083513816383576
2024-04-12,0.0016348200360796,-0.0049964415793074,-0.0151371882093993,-0.005219856344793,0.0016348200360796,0.0084511620444999,14.90999984741211,0.0071035474616243,0.0139992472739772
2024-04-15,0.0125691673868455,0.0045029421195461,0.0068598955070693,0.0136227409028217,0.0125691673868455,0.008328526176479,17.309999465942383,0.0084374094530289,0.0141785861396173
2024-04-16,-0.0144887736469545,-0.0072120725326133,-0.0072533570716651,-0.0116717058067468,0.0144887736469545,0.0087123784703417,19.229999542236328,0.0008721554834614,0.0171560613658242
2024-04-17,0.0049155690435256,-0.016214278599189,0.0016208893278242,0.0206263071256027,0.0049155690435256,0.0128204916842053,18.399999618530277,0.005064523918508,0.0098958976416417
2024-04-18,0.0002565649307055,0.0088663348763755,0.0081601517197471,0.0052464999982038,0.0002565649307055,0.0074243288647755,18.209999084472656,0.0029370066372728,0.0068691277121989
2024-04-19,-0.0049566152431934,-0.0173923506212396,-0.0013664736504351,0.0015744173650649,0.0049566152431934,0.0067777472122465,18.0,0.0001201152324198,0.0116608203772617
2024-04-22,0.0070610961876158,0.0053081297690147,0.0061459033162765,-0.0044569914453669,0.0070610961876158,0.0053036748435527,18.709999084472656,0.0055139980510911,0.0085371128167792
2024-04-23,0.0126290687281067,-0.006479298829367,0.0089654991517413,-0.0059209431241783,0.0126290687281067,0.0071219137017622,16.940000534057617,0.0043031720982983,0.0128183538558069
2024-04-24,-0.0013500539472469,0.0155301400320075,0.0122460735890788,0.00491737265104,0.0013500539472469,0.0108978620907088,15.6899995803833,0.0018194424561036,0.0062352918249436
2024-04-25,-0.0146653604204146,-0.0114913760292206,0.0081905591487787,0.0052469441457756,0.0146653604204146,0.0083096264412583,15.970000267028809,0.0124438810013087,0.0162758527754079
2024-04-26,0.012625043404036,0.0055440414936969,0.018167256150031,0.0106379724150302,0.012625043404036,0.0114497566862527,15.369999885559082,0.0057802392499551,0.0134525809952553
2024-04-30,-0.0049729428620334,0.0024273960518721,-0.0045064269397858,-0.0012073735743046,0.0049729428620334,0.0027137321886542,14.670000076293944,0.0029212631507401,0.0090237527653209
2024-05-07,0.0093539363152164,0.005147269579284,-0.0052849614990202,0.0028994220829012,0.0093539363152164,0.0044438843870685,13.489999771118164,0.0018776411713352,0.0114561944131494
2024-05-08,0.0035989787509664,-0.0122861703801602,-0.0106252814591687,-0.0040287541170395,0.0035989787509664,0.0089800686521228,13.229999542236328,0.0037509713759049,0.0062310518712442
2024-05-09,0.0086408837398963,-0.0044175862608563,0.0126492616934106,0.0084596587547765,0.0086408837398963,0.0085088355696811,13.0,0.0003673745441894,0.0106789953607963
2024-05-10,0.0045026650697603,-0.003458641808489,0.0157610599212365,-0.001076551048845,0.0045026650697603,0.0067654175928569,12.6899995803833,0.0023840005820359,0.0085091799286074
2024-05-13,-0.0010749176619521,-0.0008413264457014,0.0111338346517175,0.0027535697028484,0.0010749176619521,0.0049095769334224,12.550000190734863,0.0033023013102683,0.0049905851070636
2024-05-14,-0.0011069818352401,0.0017778503273657,-0.0067751818587529,-0.0011340744852308,0.0011069818352401,0.0032290355571165,13.600000381469728,0.0003839669373651,0.006390451121941
2024-05-16,-0.0070808718157212,0.0070977865369581,0.0059046607428425,-0.0018904082785698,0.0070808718157212,0.0049642851861235,12.449999809265137,0.0002076096183393,0.0087900120892933
2024-05-17,-0.0007561695924011,0.0058696510584983,0.0014591580297054,0.009701820054937,0.0007561695924011,0.0056768763810469,12.420000076293944,0.0002837824342367,0.0047255120035269
2024-05-20,0.0030336380889905,0.0079451794709624,0.0007538194647673,0.004954595316575,0.0030336380889905,0.0045511980841016,11.989999771118164,0.0003399744598366,0.0050170221325825
2024-05-21,-0.00514634201165,-0.0072703228069526,-0.012994509112314,-0.0010181881674158,0.00514634201165,0.0070943400288941,12.149999618530272,0.0013961552528326,0.0069530874722047
2024-05-22,-0.001384271378083,-0.0053268357802622,-0.0015427701165855,0.0003656536360234,0.001384271378083,0.0024117531776237,11.859999656677246,0.0012609781316731,0.0047754025945182
2024-05-23,-0.0016496906046042,0.0077336506670642,-0.0081841811373504,-0.010759340604587,0.0016496906046042,0.0088923908030005,12.289999961853027,0.005926568655449,0.0068020988078946
2024-05-24,-0.0046174503041424,0.0036378229709144,-0.007114387830739,-0.0068527274976187,0.0046174503041424,0.005868312766424,12.770000457763672,0.0036124409826201,0.0091911090356855
2024-05-27,0.0020873009333852,0.0034516810003879,0.0118956167789279,0.0095609128832558,0.0020873009333852,0.0083027368875239,11.93000030517578,,0.0046329350565157
2024-05-28,-0.0057197057093656,-0.0006115705900354,0.0003800567084888,-0.0040783837763433,0.0057197057093656,0.0016900036916225,11.93000030517578,0.0014542389636449,0.0100769971586635
2024-05-29,-0.0095728508115983,-0.0083236816977662,-0.009775249544204,0.0009090379339369,0.0095728508115983,0.0063359897253023,12.920000076293944,0.0078888627021114,0.0128329217810929
2024-05-30,0.0023210551027408,-0.0015386083383921,-0.0105076076211375,-0.0038644722192052,0.0023210551027408,0.0053035627262449,14.279999732971191,0.0030221167903704,0.0073234238608991
2024-05-31,0.0008753317078429,0.0082434674833387,-0.0179259420362889,-0.0013206078392555,0.0008753317078429,0.0091633391196277,14.470000267028809,0.0018560938106926,0.0052786018516396
