timestamp,open,high,low,close,volume,simple_return,log_return,ema_fast,ema_slow,true_range,atr,atr_pct,trend_strength,prior_breakout_high,prior_breakout_low,up_breakout,down_breakout,rv_short,rv_long,vol_shock_ratio,volume_zscore,direction,vol_scalar,target_position,vol_shock,held_position,turnover,gross_strategy_return,execution_cost_return,funding_cost_return,strategy_return,equity,drawdown,breaker_active,benchmark_return,benchmark_equity,fixed_trend_equity,fixed_trend_return
2024-01-02 16:00:00+00:00,45218.8,45412.6,44835.8,45060.0,554.08987431,-0.0033972079197409633,-0.0034029915330388728,,,576.7999999999956,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.0033972079197409633,10644.429745818765,10000.0,-0.0
2024-01-02 20:00:00+00:00,45050.2,45268.0,44650.1,44972.0,734.12906369,-0.0019529516200621488,-0.001954861116585211,,,617.9000000000015,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.0019529516200621488,10623.64168950203,10000.0,-0.0
2024-01-03 00:00:00+00:00,44975.4,45400.0,44883.0,45286.3,259.77726381,0.006988793026772244,0.006964484604757107,,,517.0,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.006988793026772244,10697.888122460548,10000.0,0.0
2024-01-03 04:00:00+00:00,45286.4,45397.3,45000.0,45058.9,197.38563319,-0.005021386158727936,-0.0050340356813978375,,,397.3000000000029,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.005021386158727936,10644.169895114806,10000.0,-0.0
2024-01-03 08:00:00+00:00,45037.3,45509.3,43556.0,43747.8,1217.74380025,-0.02909747020011577,-0.029529196985903554,,,1953.300000000003,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.02909747020011577,10334.451478786732,10000.0,-0.0
2024-01-03 12:00:00+00:00,43749.8,43944.0,39501.0,43000.0,3890.0665298501,-0.017093430983958102,-0.017241210131406434,,,4443.0,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.017093430983958102,10157.800245677028,10000.0,-0.0
2024-01-03 16:00:00+00:00,43000.0,43584.7,42100.0,42622.1,1131.21217096,-0.0087883720930233,-0.008827217594996002,,,1484.699999999997,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.0087883720930233,10068.529717471414,10000.0,-0.0
2024-01-03 20:00:00+00:00,42615.8,42973.7,42582.3,42849.5,310.95170627,0.005335260346158499,0.005321078265708365,,,391.3999999999942,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.005335260346158499,10122.247944817158,10000.0,0.0
2024-01-04 00:00:00+00:00,42849.5,43246.5,42682.0,43144.1,279.87323628,0.006875226081984653,0.006851699487360516,,,564.5,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.006875226081984653,10191.84068789568,10000.0,0.0
2024-01-04 04:00:00+00:00,43144.1,43295.4,42810.9,42820.9,252.04977202,-0.0074911749231064695,-0.007519374695191062,,,484.5,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.0074911749231064695,10115.491826514219,10000.0,-0.0
2024-01-04 08:00:00+00:00,42820.9,43272.5,42749.5,43217.9,343.7676484,0.009271173655855058,0.00922846012544949,,,523.0,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.009271173655855058,10209.274307852214,10000.0,0.0
2024-01-04 12:00:00+00:00,43217.9,44312.9,43159.4,44118.5,969.04377481,0.020838587714812506,0.02062443433869324,,,1153.5,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.020838587714812506,10422.021166020973,10000.0,0.0
2024-01-04 16:00:00+00:00,44118.5,44493.4,43825.0,44026.2,819.66990082,-0.0020920928862042665,-0.0020942843695845197,,,668.4000000000015,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.0020920928862042665,10400.21732967967,10000.0,-0.0
2024-01-04 20:00:00+00:00,44026.3,44784.9,43963.1,44211.9,801.2563198,0.004217942952151388,0.004209072365781154,,,821.8000000000029,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.004217942952151388,10444.084853066235,10000.0,0.0
2024-01-05 00:00:00+00:00,44210.0,44296.9,42480.0,43500.6,1117.99075316,-0.01608842868096605,-0.016219252513820788,,,1816.9000000000015,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.01608842868096605,10276.055938769721,10000.0,-0.0
2024-01-05 04:00:00+00:00,43498.0,43947.4,43274.0,43831.7,376.03303216,0.0076113892681939355,0.007582568795073441,,,673.4000000000015,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.0076113892681939355,10354.271000661434,10000.0,0.0
2024-01-05 08:00:00+00:00,43831.7,44295.0,43550.0,43800.0,384.7369926,-0.000723220865264107,-0.0007234825156356952,,,745.0,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.000723220865264107,10346.782575829156,10000.0,-0.0
2024-01-05 12:00:00+00:00,43800.1,44135.8,43259.5,43528.5,490.62090127,-0.006198630136986294,-0.006217921405716416,,,876.3000000000029,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.006198630136986294,10282.646697533777,10000.0,-0.0
2024-01-05 16:00:00+00:00,43528.5,43805.4,43152.2,43632.4,336.99850769,0.0023869418886477423,0.0023840976679517355,,,653.2000000000044,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.0023869418886477423,10307.190777662285,10000.0,0.0
2024-01-05 20:00:00+00:00,43634.6,44365.0,43632.6,44179.9,667.27403114,0.012548014778009042,0.01246994087714141,,,732.5999999999985,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.012548014778009042,10436.52555986015,10000.0,0.0
2024-01-06 00:00:00+00:00,44179.9,44241.8,43884.8,43988.0,116.79891454,-0.004343604218207897,-0.004353065073089096,,,357.0,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.004343604218207897,10391.193423414907,10000.0,-0.0
2024-01-06 04:00:00+00:00,43988.0,43988.0,43451.0,43708.0,275.78364032,-0.0063653723742839174,-0.006385717740189116,,,537.0,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.0063653723742839174,10325.04960786166,10000.0,-0.0
2024-01-06 08:00:00+00:00,43708.0,43783.5,43611.7,43683.5,87.35258718,-0.0005605381165919576,-0.0005606952768143081,,,171.8000000000029,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.0005605381165919576,10319.26202400075,10000.0,-0.0
2024-01-06 12:00:00+00:00,43683.6,43947.7,43605.0,43893.6,113.5823881,0.0048095963006626885,0.00479806714465391,,,342.6999999999971,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.0048095963006626885,10368.893508456953,10000.0,0.0
2024-01-06 16:00:00+00:00,43896.9,44161.2,43864.9,43938.1,145.49637525,0.0010138152259098199,0.0010133016623300852,,,296.29999999999563,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.0010138152259098199,10379.405650571665,10000.0,0.0
2024-01-06 20:00:00+00:00,43938.1,44000.0,43753.3,43960.0,256.55052169,0.0004984284709625975,0.0004983042967518591,,,246.6999999999971,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.0004984284709625975,10384.57904185958,10000.0,0.0
2024-01-07 00:00:00+00:00,43960.0,44270.3,43900.1,43970.5,143.97659426,0.00023885350318475496,0.00023882498222822636,,,370.20000000000437,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.00023885350318475496,10387.059434942827,10000.0,0.0
2024-01-07 04:00:00+00:00,43970.6,44110.4,43900.1,44105.6,107.46148163,0.0030725145267849197,0.0030678040003337746,,,210.3000000000029,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.0030725145267849197,10418.973825947267,10000.0,0.0
2024-01-07 08:00:00+00:00,44105.6,44189.5,43935.3,44077.9,151.85862174,-0.0006280381629543141,-0.0006282354615330605,,,254.1999999999971,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.0006280381629543141,10412.43031276575,10000.0,-0.0
2024-01-07 12:00:00+00:00,44075.5,44483.9,43963.1,44094.1,443.04192538,0.00036753112103782293,0.00036746359801939106,,,520.8000000000029,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.00036753112103782293,10416.25720495133,10000.0,0.0
2024-01-07 16:00:00+00:00,44094.1,44259.3,43758.1,44258.6,303.84381724,0.0037306578431128834,0.003723716198385884,,,501.20000000000437,,,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.0037306578431128834,10455.116696588862,10000.0,0.0
2024-01-07 20:00:00+00:00,44258.6,44275.8,43648.1,43915.9,399.43054887,-0.007743127889268897,-0.007773261557376172,43700.54026150717,,627.7000000000044,625.1008005496213,0.014234042807949316,,,,False,False,,,,,0.0,,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.007743127889268897,10374.161390909943,10000.0,-0.0
2024-01-08 00:00:00+00:00,43915.9,43960.0,43236.2,43540.0,581.34750561,-0.00855954221591726,-0.008596385489077275,43693.07327259987,,723.8000000000029,629.6914609891741,0.014462367041552,,,,False,False,0.46324808653036975,,,,0.0,0.7555346911876658,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.00855954221591726,10285.363318529713,10000.0,-0.0
2024-01-08 04:00:00+00:00,43540.0,44224.0,43208.5,43975.0,1285.58956469,0.009990813045475333,0.009941234817220396,43706.18614364174,,1015.5,647.6360441989799,0.014727368827719838,,,,False,False,0.46817818420297447,,,,0.0,0.7475786181618848,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.009990813045475333,10388.122460549934,10000.0,0.0
2024-01-08 08:00:00+00:00,43975.0,44750.0,43937.6,44673.4,308.67732477,0.015881750994883426,0.015756955566759486,43751.172834635145,,812.4000000000015,655.2994840036786,0.014668672722552538,,,,False,False,0.4804242074175716,,,,0.0,0.7285228233634563,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.015881750994883426,10553.104034772743,10000.0,0.0
2024-01-08 12:00:00+00:00,44675.1,45338.7,44232.7,45042.1,1389.0440522,0.008253233467790722,0.008219361776156592,43811.2159586056,,1106.0,676.262298701182,0.015014004646790048,,,,False,False,0.48369994604618755,,,,0.0,0.7235890821591681,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.008253233467790722,10640.201266181606,10000.0,0.0
2024-01-08 16:00:00+00:00,45015.0,47306.6,44858.0,47039.9,2632.10165785,0.044354059868434215,0.04339856977123381,43961.38730936813,,2448.5999999999985,758.6966103894991,0.016128788759956953,,,,False,False,0.5630947846265356,,,,0.0,0.6215649825848278,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.044354059868434215,11112.137390154016,10000.0,0.0
2024-01-08 20:00:00+00:00,47039.9,47224.0,46715.6,46989.4,648.20723289,-0.0010735567039895644,-0.001074133378753556,44102.225108932405,,508.40000000000146,747.0549075806853,0.01589837085769738,,,,False,False,0.5529741485507556,,,,0.0,0.6329409809071296,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.0010735567039895644,11100.207880563163,10000.0,-0.0
2024-01-09 00:00:00+00:00,46989.5,47171.8,45793.2,46967.4,2168.08642221,-0.00046819069832770843,-0.0004683003338142542,44235.48905735415,,1378.6000000000058,776.42909792577,0.016531234386527035,,,,False,False,0.5155857276498703,,,,0.0,0.6788395823045006,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.00046819069832770843,11095.010866483979,10000.0,-0.0
2024-01-09 04:00:00+00:00,46967.4,46984.3,46604.1,46851.9,565.34608218,-0.002459152518555441,-0.002462181200456227,44357.182589570235,,380.20000000000437,757.9998375571297,0.016178636033055856,,,,False,False,0.515652087314934,,,,0.0,0.6787522219147691,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.002459152518555441,11067.726542568264,10000.0,-0.0
2024-01-09 08:00:00+00:00,46852.0,46880.9,46359.0,46644.1,481.04471187,-0.004435252359029307,-0.004445117270494543,44463.55084121813,,521.9000000000015,747.0184497637749,0.016015282742378456,,,,False,False,0.5165302702200467,,,,0.0,0.677598236112855,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.004435252359029307,11018.638382311245,10000.0,-0.0
2024-01-09 12:00:00+00:00,46644.0,47045.5,44500.0,46867.8,1310.87106751,0.004795890584232687,0.004784426938633714,44575.376383487055,,2545.5,830.6687544259249,0.01772365578128107,,,,False,False,0.5163129646094915,,,,0.0,0.6778834234091318,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.004795890584232687,11071.482566380038,10000.0,0.0
2024-01-09 16:00:00+00:00,46871.3,46962.6,46527.2,46894.6,383.68970793,0.0005718211650642679,0.0005716577376397325,44683.24724937138,,435.40000000000146,812.2841611968123,0.017321486081485125,,,,False,False,0.5157443986266141,,,,0.0,0.6786307343948317,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.0005718211650642679,11077.813474440134,10000.0,0.0
2024-01-09 20:00:00+00:00,46894.6,47988.0,44828.1,46128.7,3580.2217579401,-0.016332370891318004,-0.016467214284862915,44750.47760986574,,3159.9000000000015,921.4755955597514,0.019976188263700286,,,,False,False,0.529086529579767,,,,0.0,0.6615175031539576,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.016332370891318004,10896.886516110737,10000.0,-0.0
2024-01-10 00:00:00+00:00,46128.7,46247.0,45644.9,46138.3,712.49761218,0.0002081133871105756,0.00020809173452370497,44815.02748847663,,602.0999999999985,906.620916696507,0.01965007199434108,,,,False,False,0.5266931498985995,,,,0.0,0.6645235467128877,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.0002081133871105756,10899.154304072565,10000.0,0.0
2024-01-10 04:00:00+00:00,46138.3,46194.9,45799.5,45799.5,157.1393629,-0.00734314008101733,-0.0073702336502068574,44860.816907617256,,395.40000000000146,882.8431996408557,0.01927626283345573,,,,False,False,0.5281256603132285,,,,0.0,0.6627210648928076,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.00734314008101733,10819.120287253138,10000.0,-0.0
2024-01-10 08:00:00+00:00,45799.6,45868.6,45006.0,45537.5,513.09524276,-0.005720586469284639,-0.005737011695298232,44892.29053982111,,862.5999999999985,881.9016554715135,0.019366492571430437,,,,False,False,0.48493888112586975,,,,0.0,0.7217404370369608,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.005720586469284639,10757.228574128312,10000.0,-0.0
2024-01-10 12:00:00+00:00,45537.6,45656.8,44331.8,45550.0,1358.84034134,0.00027449903925336194,0.0002744613712851428,44922.88167750385,,1325.0,902.5108807984199,0.01981363075298397,,,,False,False,0.4686893381417351,,,,0.0,0.7467633067730621,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.00027449903925336194,10760.181423036938,10000.0,0.0
2024-01-10 16:00:00+00:00,45551.7,46763.2,45247.2,46513.9,1797.02855938,0.021161361141602608,0.02094056894943019,44996.88252971297,,1516.0,931.0452584357026,0.020016495250574615,,,,False,False,0.48833571075436005,,,,0.0,0.7167200601801883,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.021161361141602608,10987.881508078986,10000.0,0.0
2024-01-10 20:00:00+00:00,46514.0,47699.6,44911.0,46664.8,3754.8234888002,0.003244191521244222,0.003238940485775764,45074.460086470506,,2788.5999999999985,1017.4431533921816,0.02180322541599196,,,,False,False,0.48738323425871266,,,,0.0,0.7181207218429123,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.003244191521244222,11023.528300103933,10000.0,0.0
2024-01-11 00:00:00+00:00,46678.1,46780.0,46280.0,46518.9,533.35522562,-0.0031265536335739474,-0.003131451514040759,45141.64333826258,,500.0,993.3760299785918,0.021354245908191977,,,,False,False,0.4853924617179189,,,,0.0,0.7210659983495975,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.0031265536335739474,10989.062647642439,10000.0,-0.0
2024-01-11 04:00:00+00:00,46519.0,46519.0,45676.6,46105.1,748.46756806,-0.008895309218403757,-0.008935108676228624,45186.45527601781,,842.4000000000015,986.3538890493551,0.021393596132517987,,,,False,False,0.4866420847801328,,,,0.0,0.7192144102336148,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.008895309218403757,10891.311537371248,10000.0,-0.0
2024-01-11 08:00:00+00:00,46105.1,47164.0,46081.9,47075.9,505.16151178,0.021056238897649182,0.020837619837597788,45274.33642597047,,1082.0999999999985,990.8071965354314,0.021047015490631756,,,,False,False,0.5049956057928269,,,,0.0,0.6930753376566737,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.021056238897649182,11120.64159501086,10000.0,0.0
2024-01-11 12:00:00+00:00,47076.0,49000.0,46400.0,46734.1,3252.2725195501,-0.007260615304221507,-0.007287101855163735,45342.23240615789,,2600.0,1065.65337344076,0.0228024798474938,,,,False,False,0.4853963105538545,,,,0.0,0.7210602808262747,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.007260615304221507,11039.898894453361,10000.0,-0.0
2024-01-11 16:00:00+00:00,46739.2,46984.4,45619.1,46709.8,1601.46644434,-0.0005199629392669269,-0.0005200981668736268,45405.840201220315,,1365.300000000003,1079.5904258388646,0.023112717798810196,,,,False,False,0.48517520863235875,,,,0.0,0.72138887925993,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.0005199629392669269,11034.15855617499,10000.0,-0.0
2024-01-11 20:00:00+00:00,46709.7,46983.5,46088.2,46350.4,767.82241909,-0.007694316824306657,-0.00772407080262565,45449.77321511704,,895.3000000000029,1071.0187781254292,0.023107001840877946,,,,False,False,0.48742395729974136,,,,0.0,0.7180607246696483,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.007694316824306657,10949.258244354147,10000.0,-0.0
2024-01-12 00:00:00+00:00,46350.4,46500.0,45906.5,46005.3,319.76891223,-0.007445458938865612,-0.0074733147204529456,45475.61167022788,,593.5,1048.808602398665,0.02279756033323693,,,,False,False,0.47621150636209486,,,,0.0,0.734967541363589,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.007445458938865612,10867.735991684773,10000.0,-0.0
2024-01-12 04:00:00+00:00,46002.1,46357.5,45800.0,45998.3,669.25237666,-0.0001521563819820715,-0.00015216795893871387,45499.92275533356,,557.5,1025.9570394964014,0.022304238189159196,,,,False,False,0.4730545786344956,,,,0.0,0.7398723441390186,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.0001521563819820715,10866.082396295942,10000.0,-0.0
2024-01-12 08:00:00+00:00,45998.3,46235.6,45550.0,45962.2,500.70769954,-0.0007848116126032423,-0.000785119738461263,45521.42402252735,,685.5999999999985,1010.1264795198247,0.02197733092671423,,,,False,False,0.47305970334150554,,,,0.0,0.7398643290217688,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.0007848116126032423,10857.554568647825,10000.0,-0.0
2024-01-12 12:00:00+00:00,45962.5,46100.1,44276.5,44399.0,2265.29577891,-0.03401055650077667,-0.03460237288396491,45469.21825403771,,1823.5999999999985,1047.962457216577,0.023603289651041172,,,,False,False,0.5331054421735536,,,,0.0,0.6565305328210413,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.03401055650077667,10488.283095530562,10000.0,-0.0
2024-01-12 16:00:00+00:00,44399.0,44595.6,43201.0,43433.0,3295.8668020501,-0.02175724678483748,-0.021997425825864496,45374.51042826851,,1394.5999999999985,1064.0851336251083,0.02449946201333337,,,,False,False,0.5560002462859757,,,,0.0,0.6294961240358505,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.02175724678483748,10260.086931871863,10000.0,-0.0
2024-01-12 20:00:00+00:00,43426.4,43984.1,41476.0,42800.1,2375.96119253,-0.014571869315957997,-0.014679081802536558,45254.77040834905,,2508.0999999999985,1131.24861578208,0.026430980670187218,,,,False,False,0.5588055070961512,,,,0.0,0.6263359890971458,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.014571869315957997,10110.578285930258,10000.0,-0.0
2024-01-13 00:00:00+00:00,42800.1,42969.1,42459.8,42606.0,338.33533428,-0.00453503613309314,-0.004545350605608166,45131.57178470491,,509.29999999999563,1102.3207731875643,0.025872430483677517,,,,False,False,0.5588853309023675,,,,0.0,0.6262465315289193,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.00453503613309314,10064.726448077097,10000.0,-0.0
2024-01-13 04:00:00+00:00,42606.1,43215.4,42558.3,43103.4,274.91786961,0.011674412054640149,0.011606791881233964,45037.23821332328,,657.0999999999985,1081.6128302486077,0.025093445766426956,,,,False,False,0.563250499262554,,,,0.0,0.6213931464920917,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.011674412054640149,10182.226211849184,10000.0,0.0
2024-01-13 08:00:00+00:00,43103.4,43230.0,42549.7,42604.8,266.20018989,-0.011567532955636839,-0.011634957325052776,44924.101552238484,,680.3000000000029,1062.947117213789,0.024948999108405364,,,,False,False,0.5694676700587356,,,,0.0,0.6146090786223221,0.0,False,0.0,0.0,-0.0,0.0,0.0,-0.0,10000.0,0.0,False,-0.011567532955636839,10064.442974581869,10000.0,-0.0
2024-01-13 12:00:00+00:00,42604.8,43228.0,42509.1,43165.5,336.46548446,0.013160488958990468,0.013074642095026248,44842.30613120414,,718.9000000000015,1046.9449257154733,0.024254205921754025,,,,False,False,0.5762001821186118,,,,0.0,0.6074277844083567,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,0.013160488958990468,10196.895965227242,10000.0,0.0
