atr_pct,bar_cos,bar_sin,body_atr,body_change_ratio,close_location,closing_bar,distance_session_high_atr,distance_session_low_atr,doji_score,ema_slope_atr,ema_spread_atr,engulfing_strength_signed,gap_bps,hammer_score,inverted_hammer_score,lower_wick_body,lower_wick_range,marubozu_score,open_location,opening_bar,overlap_fraction,overnight_gap_abs,range_atr,range_change_ratio,realized_vol_13,relative_volume,return_1,return_13,return_2,return_26,return_4,return_8,shock_volume_flag,signed_body_fraction,three_bar_body_balance,three_bar_close_progress,upper_wick_body,upper_wick_range,volume_zscore,valid,entry_time,exit_time,entry_price,exit_price,net_return,gross_return,bars_held,exit_reason,mfe,mae,gap_through_stop,gap_through_target,symbol,signal_time,session,rank_probability,fold
0.006207300868683843,-0.7485107481711012,0.6631226582407952,0.12542355049864107,0.9466233442752757,0.4790003415983897,0.0,0.29139402746574933,1.6508197755172414,0.7420886942251392,0.15618626629474708,-0.10727060319696746,0.0,0.0,0.10157041081490797,0.3892148804569387,0.8572289421704937,0.22108903582352898,0.25791130577486077,0.22108903582352898,0.0,0.5601827159204836,0.0,0.4863049726409722,0.9721243044519763,0.003146704291142603,1.3082548429090115,0.0007791483134269583,0.00027882637723686265,0.0016035498256943281,0.0005965938719156849,0.0009582059773713958,0.009482238290986489,0.0,0.25791130577486077,0.09029722445098866,0.04048629076779258,2.0200729736742136,0.5209996584016102,0.5903537138744934,True,2020-11-23 17:30:00+00:00,2020-11-23 18:30:00+00:00,849.3281181357779,849.4979837594051,-0.000400000000000022,0.00019999999999997797,3,stop,0.006852203875102658,-0.0019571726857553484,False,False,MSFT,2020-11-23 17:00:00+00:00,493,0.626839155959932,1
0.006749931550910281,1.0,0.0,0.12458664979597076,6.049697665049186,0.46120606463700636,0.0,0.2816120820132581,0.2410591351813671,0.7616347606346594,0.21779982546661128,0.17233981745182217,0.0,77.77033385648613,0.10946426034273622,0.4459798697727106,0.9348713170791128,0.22284082527166577,0.2383652393653406,0.22284082527166577,1.0,0.0,0.007777033385648613,0.5226712171946252,1.6720794364157128,0.0038098933254392267,1.3124316070773687,0.008625238149666092,0.009326299904220958,0.008766673432146987,0.02091729242407414,0.008344203230443048,0.008401356123436177,0.0,0.2383652393653406,-0.0720142279575341,1.1471181017681285,2.260371255459922,0.5387939353629936,0.8802399520656049,True,2020-11-26 15:00:00+00:00,2020-11-26 19:30:00+00:00,849.7535863732645,847.2607660868463,-0.0035335801888845657,-0.002933580188884566,10,momentum_decay,0.008830771694620099,-0.009036351998765735,False,False,MSFT,2020-11-26 14:30:00+00:00,496,0.7100974219572503,1
0.017842190000371166,1.0,0.0,1.0289873185921372,1.5549732035429975,0.5350858820124318,0.0,1.0536541896528155,1.2126873751369853,0.5459698861907544,0.12280876065112548,1.0174285592394443,0.0,-429.7437549942806,0.017384819840889704,0.1712476681196617,0.17852509280301215,0.0810557682031861,0.45403011380924563,0.0810557682031861,1.0,0.1566436180820785,0.042974375499428064,2.266341564789801,1.4671823600238525,0.00983218080990136,1.16818835720241,-0.025075356432212592,0.014476315842065546,-0.01372249203532605,0.057978639549451705,-0.019298064266389803,-0.013948004696467842,0.0,0.45403011380924563,0.6903902750613944,-1.2445695210070822,1.023971987423576,0.46491411798756827,0.33984077462522516,True,2020-12-01 15:00:00+00:00,2020-12-01 16:30:00+00:00,155.76259915346117,152.01075220324677,-0.024686956500501078,-0.024086956500501078,4,stop,0.006367504452481354,-0.029324219229894366,False,False,TSLA,2020-12-01 14:30:00+00:00,499,0.8583794249483939,1
0.00870045071664048,-0.3546048870425359,-0.9350162426854147,0.39956692097587837,1.5341452431573612,0.7417157077006905,0.0,0.34475001309848546,1.7182183893797174,0.6044294866357622,-0.044404632938292034,0.3030527645350685,0.0,0.0,0.1307664278201658,0.0860161088761879,0.8750530756007402,0.3461451943364527,0.3955705133642379,0.3461451943364527,0.0,0.341717634177008,0.0,1.010102895632063,1.3803271132491268,0.0038721712942500373,1.6324945741467363,0.0034885399070059275,-0.017615766755638806,0.005775603890884939,0.0013470965924260447,0.009420924198651148,0.0030081963565760095,0.0,0.3955705133642378,0.26757073987618074,0.27692251575753485,0.6529412167316919,0.2582842922993095,1.5412146861935871,True,2020-12-02 19:30:00+00:00,2020-12-03 14:30:00+00:00,884.0552829377348,869.6529176478473,-0.01689124961736339,-0.01629124961736339,4,gap_through_stop,0.011108918719824334,-0.01629124961736339,True,False,MSFT,2020-12-02 19:00:00+00:00,500,0.6348829986148254,1
0.007879848361928017,1.0,0.0,0.6282883724541729,6.9993723337359475,0.4767905113576008,0.0,0.7787345931716511,0.70964551092829,0.5778710218421564,0.0876051480639196,-0.008161334687706807,0.0,-5.544450937400303,0.011892520492604738,0.22569785788436175,0.1294901227541518,0.05466153319975726,0.42212897815784356,0.05466153319975726,1.0,0.23923579737958353,0.0005544450937400303,1.4883801040999411,3.605397759941707,0.004100898905061792,1.5394310275110525,0.00441824593630602,-0.012953663997338327,0.0051323403342693474,0.015195561610036767,0.010530433634244885,0.006519150400605245,0.0,0.42212897815784356,1.0,0.982892295214381,1.2394540903719498,0.5232094886423991,1.3193519034062868,True,2020-12-17 15:00:00+00:00,2020-12-17 17:00:00+00:00,822.3289033125627,816.8765363456984,-0.007230396845958786,-0.006630396845958786,5,momentum_decay,0.0020205142113209895,-0.009752443240717446,False,False,MSFT,2020-12-17 14:30:00+00:00,511,0.609225408647064,1
0.00879117251021125,1.0,0.0,0.24357562439984645,1.6914339833323537,0.44879077571658443,0.0,0.384000466195817,0.312650549931546,0.6503620625519686,0.2577199033180278,0.4951083166079404,0.0,213.9194542194711,0.027590811101773062,0.30788106959424727,0.2835871844806201,0.09915283826855306,0.3496379374480314,0.09915283826855306,1.0,0.0,0.02139194542194711,0.696651016127363,1.4130311703231575,0.0071031532402059975,2.2059406719422223,0.023583761024429162,0.020908953071572256,0.024911875430235764,0.026777101429093175,0.02658027083440273,0.01460625327438847,1.0,0.34963793744803134,0.7239089781974445,3.183389877014188,1.5765143459726558,0.5512092242834156,2.8001401708566798,True,2020-12-23 15:00:00+00:00,2020-12-23 18:00:00+00:00,846.7618031190906,862.7664656545871,0.018301020896954224,0.018901020896954224,7,target,0.018973922148580513,-0.003838223379119543,False,False,MSFT,2020-12-23 14:30:00+00:00,515,0.6962447839106579,1
0.01252138088164314,1.0,0.0,0.27929091140352613,0.47282571641812166,0.7082597249948859,0.0,0.2057248336733326,0.499439489866591,0.6039349948938337,1.432202597645574,2.073389606175149,0.0,167.02675321293992,0.11238816215817098,0.10199159012489979,0.7882411115946408,0.3121947198887195,0.39606500510616627,0.3121947198887195,1.0,0.0,0.01670267532129399,0.7051643235399235,0.5331254075931948,0.005477479721736538,1.9622764085323587,0.020270671926253758,0.07703291069252804,0.028028290266601807,0.09955254127873703,0.04302935876989045,0.07006721302347962,0.0,0.3960650051061663,1.0,2.895107747317589,0.7365969506112284,0.2917402750051142,1.9287606861394215,True,2020-12-24 15:00:00+00:00,2020-12-25 16:00:00+00:00,911.9903294766076,929.71310656092,0.018833075671409173,0.019433075671409172,16,momentum_decay,0.025960314144083618,-0.005316901485997616,False,False,MSFT,2020-12-24 14:30:00+00:00,516,0.6776733710957665,1
0.014656919964141011,1.0,0.0,0.033637614581708344,51.48435210219012,0.7127639192651921,0.0,0.09688854395957097,0.24042473406493944,0.9002778225075856,0.05296772000794938,0.3136883286152795,0.0,211.52461434801984,0.6416855491980397,0.334477305469365,6.14749654670928,0.6130417417727777,0.09972217749241441,0.6130417417727777,1.0,0.0,0.021152461434801983,0.33731327802451044,1.2692562458318208,0.008829354825243727,1.2985865623229285,0.021656162263458345,0.010799015206764295,0.021666157807132214,0.06210653669005284,0.01095342837105262,0.021853037125802333,0.0,0.09972217749241438,-0.9075152865667604,0.7586103486594884,2.8803631043153697,0.2872360807348079,0.6981537420125752,True,2021-01-01 15:00:00+00:00,2021-01-01 16:00:00+00:00,158.7945214065814,155.65247930873093,-0.020386841951590417,-0.019786841951590417,3,stop,0.013494807773650752,-0.03319022043025199,False,False,TSLA,2021-01-01 14:30:00+00:00,522,0.7683605437823426,1
0.017396801897411097,1.0,0.0,0.0793009243977316,0.19855589149820177,0.7820126848001109,0.0,0.08411283298579243,0.3017483025975463,0.7944832555425783,0.38670910077813775,-0.06742515519970806,0.0,336.19607887603433,0.5809333821691212,0.11896113039594194,2.8051044787717183,0.576495940342689,0.20551674445742174,0.576495940342689,1.0,0.0,0.03361960788760343,0.3858611355833388,0.3799057073705523,0.011784757134282155,1.2547864874258752,0.035047541333343535,0.02556230337206644,0.04254510290097402,0.015036996478401399,0.04685303647200678,0.046509439822067566,0.0,0.20551674445742177,1.0,3.1435372398242762,1.0606790983109928,0.21798731519988915,0.6539364440352837,True,2021-01-05 15:00:00+00:00,2021-01-05 16:30:00+00:00,161.1823140657616,161.21455052857476,-0.000400000000000022,0.00019999999999997797,4,stop,0.026309562361914507,-0.016398987570968804,False,False,TSLA,2021-01-05 14:30:00+00:00,524,0.8921698570172847,1
0.008121769814776785,1.0,0.0,0.20685922133607454,0.5622501806794267,0.7683039751693581,0.0,0.1484473916641452,0.4922515230999416,0.6771350527224747,0.46781203809811545,0.3246747654424683,0.0,184.02519481985013,0.23925140137636872,0.08982578666530061,1.3796450548366515,0.44543902789183276,0.32286494727752524,0.44543902789183276,1.0,0.0,0.018402519481985014,0.6406989147640868,0.6690431276931972,0.005843681314001683,2.331274996853153,0.02011637924579812,0.017250780699861412,0.023235421405170875,0.0029582361070545904,0.026182284786228527,0.026213312248940523,1.0,0.3228649472775253,1.0,3.802001957203767,0.7176252076423996,0.23169602483064192,3.7082873386099577,True,2021-01-12 15:00:00+00:00,2021-01-12 16:30:00+00:00,887.266687664337,887.4441410018699,-0.000400000000000022,0.00019999999999997797,4,stop,0.010629646760661693,-0.006081770711720558,False,False,MSFT,2021-01-12 14:30:00+00:00,529,0.7294867192058565,1
