signal_time,symbol,deposit,starting_equity,ending_equity,trade_taken,skip_reason,drawdown,stock_return,stock_pnl,option_contracts,option_pnl_after_fees,trade_pnl
2017-05-10 15:30:00+00:00,NVDA,0,2500.0,2560.6911849621556,True,,0.0,0.0242764739848623,60.691184962155745,0,0.0,60.691184962155745
2017-05-10 17:00:00+00:00,NVDA,0,2560.6911849621556,4128.357874935591,True,,0.0,0.1405381934991982,288.52747340421354,1,1279.139216569222,1567.6666899734355
2017-05-11 13:30:00+00:00,NVDA,0,4128.357874935591,4003.423869753691,True,,0.030262397051478707,-0.0302623970514787,-124.9340051818997,0,0.0,-124.9340051818997
2017-05-12 13:30:00+00:00,MSFT,0,4003.423869753691,3960.811853620279,True,,0.04058418053641388,-0.0106438932073495,-42.61201613341216,0,0.0,-42.61201613341216
2017-05-15 15:00:00+00:00,TSLA,0,3960.811853620279,3958.9640062340272,True,,0.041031779180288885,-0.0004665324823654,-1.8478473862517701,0,0.0,-1.8478473862517701
2017-05-16 13:30:00+00:00,TSLA,0,3958.9640062340272,3957.3804206315335,True,,0.041415366468616766,-0.0004,-1.583585602493611,0,0.0,-1.583585602493611
2017-05-18 13:30:00+00:00,MSFT,0,3957.3804206315335,3957.3804206315335,False,loss_cooldown,0.041415366468616766,-0.0004,,0,0.0,
2017-05-22 16:30:00+00:00,TSLA,0,3957.3804206315335,3957.3804206315335,False,loss_cooldown,0.041415366468616766,0.0313583821101054,,0,0.0,
2017-05-26 17:00:00+00:00,NVDA,0,3957.3804206315335,3957.3804206315335,False,loss_cooldown,0.041415366468616766,-0.0184292783137415,,0,0.0,
2017-05-29 13:30:00+00:00,NVDA,0,3957.3804206315335,3957.3804206315335,False,loss_cooldown,0.041415366468616766,-0.0210143753179523,,0,0.0,
2017-05-29 18:00:00+00:00,NVDA,0,3957.3804206315335,3957.3804206315335,False,loss_cooldown,0.041415366468616766,-0.0181601173948938,,0,0.0,
2017-05-30 13:30:00+00:00,TSLA,0,3957.3804206315335,3957.3804206315335,False,loss_cooldown,0.041415366468616766,-0.0242108261664472,,0,0.0,
2017-05-30 17:00:00+00:00,AAPL,0,3957.3804206315335,3957.3804206315335,False,loss_cooldown,0.041415366468616766,0.0054823042040247,,0,0.0,
2017-05-31 16:30:00+00:00,AAPL,0,3957.3804206315335,3957.3804206315335,False,loss_cooldown,0.041415366468616766,-0.0137406072140979,,0,0.0,
2017-06-02 13:30:00+00:00,AAPL,0,3957.3804206315335,3906.739337361022,True,,0.05368200729885286,-0.0127966174306866,-50.64108327051135,0,0.0,-50.64108327051135
2017-06-02 16:30:00+00:00,AAPL,0,3906.739337361022,3863.3052434011347,True,,0.06420292028064345,-0.0111177353309747,-43.43409395988732,0,0.0,-43.43409395988732
2017-06-05 13:30:00+00:00,AAPL,0,3863.3052434011347,3863.3052434011347,False,regime_gate,0.06420292028064345,0.0166729784217129,,0,0.0,
2017-06-06 14:30:00+00:00,AAPL,0,3863.3052434011347,3839.083141971103,True,,0.07007016875178274,-0.0062697871133546,-24.22210143003169,0,0.0,-24.22210143003169
2017-06-07 13:30:00+00:00,MSFT,0,3839.083141971103,3914.3159803366066,True,,0.051846739329090674,0.0195965639668009,75.23283836550371,0,0.0,75.23283836550371
2017-06-07 17:30:00+00:00,MSFT,0,3914.3159803366066,3982.6053510696383,True,,0.03530520567290374,0.0174460547068965,68.28937073303163,0,0.0,68.28937073303163
2017-06-08 18:00:00+00:00,MSFT,0,3982.6053510696383,3962.204439940081,True,,0.04024685844322595,-0.0051225038212933,-20.400911129557368,0,0.0,-20.400911129557368
2017-06-09 17:30:00+00:00,NVDA,0,3962.204439940081,3867.1795732816636,True,,0.06326445273546022,-0.0239828277664175,-95.02486665841768,0,0.0,-95.02486665841768
2017-06-12 13:30:00+00:00,TSLA,0,3867.1795732816636,3865.632701452351,True,,0.06363914695436601,-0.0004,-1.5468718293126655,0,0.0,-1.5468718293126655
2017-06-13 18:00:00+00:00,AAPL,0,3865.632701452351,3949.4276194611984,True,,0.04334175013283803,0.0216768959910146,83.79491800884739,0,0.0,83.79491800884739
2017-06-14 17:30:00+00:00,MSFT,0,3949.4276194611984,4033.1088380945303,True,,0.02307189437702195,0.0211881889469209,83.68121863333188,0,0.0,83.68121863333188
2017-06-15 13:30:00+00:00,MSFT,0,4033.1088380945303,4073.9445908704993,True,,0.013180369946958814,0.0101251303684783,40.835752775969155,0,0.0,40.835752775969155
2017-06-16 13:30:00+00:00,AAPL,0,4073.9445908704993,4126.091230135716,True,,0.0005490427110587115,0.0128000364516677,52.14663926521685,0,0.0,52.14663926521685
2017-06-20 16:30:00+00:00,AAPL,0,4126.091230135716,4126.091230135716,False,regime_gate,0.0005490427110587115,-0.0064749946137518,,0,0.0,
2017-06-21 14:30:00+00:00,AAPL,0,4126.091230135716,4124.440793643661,True,,0.0009488230939744824,-0.0004,-1.6504364920542864,0,0.0,-1.6504364920542864
2017-06-23 13:30:00+00:00,AAPL,0,4124.440793643661,4097.821781903214,True,,0.007396668108104132,-0.0064539686886694,-26.619011740446958,0,0.0,-26.619011740446958
2017-06-23 17:30:00+00:00,AAPL,0,4097.821781903214,4085.8515687473737,True,,0.010296177675459095,-0.0029211160936045,-11.970213155840549,0,0.0,-11.970213155840549
2017-06-26 15:30:00+00:00,AAPL,0,4085.8515687473737,4057.9883965251697,True,,0.017045392028063766,-0.0068194283990464,-27.863172222204124,0,0.0,-27.863172222204124
2017-06-27 14:30:00+00:00,AAPL,0,4057.9883965251697,4057.9883965251697,False,loss_cooldown,0.017045392028063766,-0.0004,,0,0.0,
2017-06-28 18:00:00+00:00,MSFT,0,4057.9883965251697,4057.9883965251697,False,loss_cooldown,0.017045392028063766,-0.0162494893497233,,0,0.0,
2017-06-29 14:30:00+00:00,MSFT,0,4057.9883965251697,4057.9883965251697,False,loss_cooldown,0.017045392028063766,-0.0004,,0,0.0,
2017-06-30 15:00:00+00:00,MSFT,0,4057.9883965251697,4057.9883965251697,False,loss_cooldown,0.017045392028063766,0.0145768018237983,,0,0.0,
2017-07-04 13:30:00+00:00,NVDA,0,4057.9883965251697,4057.9883965251697,False,loss_cooldown,0.017045392028063766,0.0210765529480735,,0,0.0,
2017-07-05 17:00:00+00:00,NVDA,0,4057.9883965251697,4057.9883965251697,False,loss_cooldown,0.017045392028063766,0.0439897263100822,,0,0.0,
2017-07-06 17:00:00+00:00,MSFT,0,4057.9883965251697,4057.9883965251697,False,loss_cooldown,0.017045392028063766,-0.0129774272478643,,0,0.0,
2017-07-07 13:30:00+00:00,TSLA,0,4057.9883965251697,4057.9883965251697,False,loss_cooldown,0.017045392028063766,-0.0253118462460419,,0,0.0,
2017-07-11 15:30:00+00:00,MSFT,0,4057.9883965251697,4141.23709614383,True,,0.0,0.0205147702467424,83.24869961866045,0,0.0,83.24869961866045
2017-07-12 14:30:00+00:00,NVDA,0,4141.23709614383,4024.6363168511593,True,,0.028156025985869082,-0.0281560259858691,-116.60077929267077,0,0.0,-116.60077929267077
2017-07-12 18:00:00+00:00,MSFT,0,4024.6363168511593,4062.314696757076,True,,0.01905768676230679,0.0093619340828778,37.67837990591665,0,0.0,37.67837990591665
2017-07-20 17:00:00+00:00,TSLA,0,4062.314696757076,3970.3812914781442,True,,0.041257189747667566,-0.0226307935602138,-91.9334052789319,0,0.0,-91.9334052789319
