strategy,side,entry_timestamp,last_active_timestamp,exit_timestamp,entry_close,exit_close,active_bars,calendar_bars,active_days,trade_return,pnl,winning_trade
vol_scaled,short,2021-07-20 04:00:00+00:00,2021-07-20 04:00:00+00:00,2021-07-20 08:00:00+00:00,29830.54,29830.54,1,2,0.16666666666666666,-0.002622735275666699,-116.4022112151215,False
vol_scaled,long,2021-07-28 00:00:00+00:00,2021-09-21 00:00:00+00:00,2021-09-21 04:00:00+00:00,39848.54,42679.53,331,332,55.166666666666664,-0.0011550659544222741,-51.12967360019684,False
vol_scaled,long,2021-10-03 20:00:00+00:00,2021-11-20 08:00:00+00:00,2021-11-20 12:00:00+00:00,48233.99,58686.47,286,287,47.666666666666664,0.09996406594642426,4419.8570234994695,True
vol_scaled,short,2021-12-04 08:00:00+00:00,2021-12-04 08:00:00+00:00,2021-12-04 12:00:00+00:00,46588.66,46588.66,1,2,0.16666666666666666,0.0025989330795828103,126.39733085064654,True
vol_scaled,short,2022-01-05 20:00:00+00:00,2022-01-06 00:00:00+00:00,2022-01-06 04:00:00+00:00,43436.04,42825.2,2,3,0.3333333333333333,0.01122984186805831,547.5750922814186,True
vol_scaled,short,2022-01-07 04:00:00+00:00,2022-01-07 04:00:00+00:00,2022-01-07 08:00:00+00:00,41683.68,41683.68,1,2,0.16666666666666666,0.00018978659664292685,9.358052114330349,True
vol_scaled,short,2022-01-21 04:00:00+00:00,2022-01-21 04:00:00+00:00,2022-01-21 08:00:00+00:00,39145.25,39145.25,1,2,0.16666666666666666,-0.004914767216880334,-242.38474869752827,False
vol_scaled,short,2022-01-22 00:00:00+00:00,2022-01-22 00:00:00+00:00,2022-01-22 04:00:00+00:00,36354.41,36354.41,1,2,0.16666666666666666,0.00018679211940586526,9.166872018598951,True
vol_scaled,short,2022-01-22 08:00:00+00:00,2022-01-22 08:00:00+00:00,2022-01-22 12:00:00+00:00,35401.82,35401.82,1,2,0.16666666666666666,-0.0003950047935374901,-19.38858431020344,False
vol_scaled,short,2022-01-24 12:00:00+00:00,2022-01-24 12:00:00+00:00,2022-01-24 16:00:00+00:00,34263.74,34263.74,1,2,0.16666666666666666,-0.003548973139912537,-174.13050665500487,False
vol_scaled,long,2022-02-10 12:00:00+00:00,2022-02-18 12:00:00+00:00,2022-02-18 16:00:00+00:00,44972.05,39844.36,49,50,8.166666666666666,-0.07685667277487607,-3757.5925803243153,False
vol_scaled,short,2022-02-24 04:00:00+00:00,2022-02-24 04:00:00+00:00,2022-02-24 08:00:00+00:00,35325.48,35325.48,1,2,0.16666666666666666,-0.002711434134246571,-122.37601422562875,False
vol_scaled,long,2022-03-04 00:00:00+00:00,2022-03-04 00:00:00+00:00,2022-03-04 04:00:00+00:00,41440.82,41440.82,1,2,0.16666666666666666,-0.011763285466765194,-529.476538919771,False
vol_scaled,long,2022-03-20 16:00:00+00:00,2022-04-11 16:00:00+00:00,2022-04-11 20:00:00+00:00,41409.78,39982.27,133,134,22.166666666666668,-0.03241294899908964,-1441.77541365684,False
vol_scaled,short,2022-04-18 08:00:00+00:00,2022-04-18 08:00:00+00:00,2022-04-18 12:00:00+00:00,39014.29,39014.29,1,2,0.16666666666666666,-0.0012784727618349034,-55.02506912606623,False
vol_scaled,short,2022-04-25 08:00:00+00:00,2022-04-25 08:00:00+00:00,2022-04-25 12:00:00+00:00,38841.22,38841.22,1,2,0.16666666666666666,-0.003953980203338925,-169.96050732801814,False
vol_scaled,short,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-05-01 04:00:00+00:00,38052.44,38052.44,1,2,0.16666666666666666,-0.0039016702637311163,-167.04885233467212,False
vol_scaled,short,2022-05-05 16:00:00+00:00,2022-05-05 20:00:00+00:00,2022-05-06 00:00:00+00:00,36308.47,36537.22,2,3,0.3333333333333333,0.0020411841788288143,87.05171627688105,True
vol_scaled,short,2022-05-08 04:00:00+00:00,2022-05-08 04:00:00+00:00,2022-05-08 08:00:00+00:00,34594.93,34594.93,1,2,0.16666666666666666,-0.001535764624528868,-65.63044902885304,False
vol_scaled,short,2022-05-09 04:00:00+00:00,2022-05-09 04:00:00+00:00,2022-05-09 08:00:00+00:00,33510.23,33510.23,1,2,0.16666666666666666,-0.00016813992307218584,-7.1743750056411955,False
vol_scaled,short,2022-05-09 12:00:00+00:00,2022-05-10 00:00:00+00:00,2022-05-10 04:00:00+00:00,32338.27,30638.85,4,5,0.6666666666666666,0.019135246352470547,816.3459803246005,True
vol_scaled,short,2022-05-12 00:00:00+00:00,2022-05-12 00:00:00+00:00,2022-05-12 04:00:00+00:00,28243.8,28243.8,1,2,0.16666666666666666,0.00435826984907095,189.48993172612245,True
vol_scaled,short,2022-06-12 04:00:00+00:00,2022-06-12 04:00:00+00:00,2022-06-12 08:00:00+00:00,27605.15,27605.15,1,2,0.16666666666666666,-0.0011929568239407162,-52.093724412647134,False
vol_scaled,short,2022-06-13 00:00:00+00:00,2022-06-13 16:00:00+00:00,2022-06-13 20:00:00+00:00,25490.51,23144.28,5,6,0.8333333333333334,0.02752155258773792,1200.3702101934396,True
vol_scaled,short,2022-06-14 00:00:00+00:00,2022-06-14 00:00:00+00:00,2022-06-14 04:00:00+00:00,22089.86,22089.86,1,2,0.16666666666666666,0.0026762070756607415,119.9369314344076,True
vol_scaled,short,2022-06-15 08:00:00+00:00,2022-06-15 08:00:00+00:00,2022-06-15 12:00:00+00:00,21143.66,21143.66,1,2,0.16666666666666666,-0.0043821046014617115,-196.91403352379712,False
vol_scaled,short,2022-06-18 08:00:00+00:00,2022-06-18 08:00:00+00:00,2022-06-18 12:00:00+00:00,19220.36,19220.36,1,2,0.16666666666666666,-0.0002213264446013774,-9.901931778367725,False
vol_scaled,short,2022-06-18 20:00:00+00:00,2022-06-18 20:00:00+00:00,2022-06-19 00:00:00+00:00,18948.89,18948.89,1,2,0.16666666666666666,-0.0076469225383120065,-342.040223618882,False
vol_scaled,long,2022-07-30 12:00:00+00:00,2022-08-19 16:00:00+00:00,2022-08-19 20:00:00+00:00,24537.95,21325.31,122,123,20.333333333333332,-0.07616182982231279,-3380.602289626084,False
vol_scaled,short,2022-08-27 00:00:00+00:00,2022-08-27 00:00:00+00:00,2022-08-27 04:00:00+00:00,20204.65,20204.65,1,2,0.16666666666666666,-8.860503892604843e-05,-3.633381782688957,False
vol_scaled,short,2022-08-29 00:00:00+00:00,2022-08-29 00:00:00+00:00,2022-08-29 04:00:00+00:00,19865.04,19865.04,1,2,0.16666666666666666,-0.007441754030107828,-305.13318524453643,False
vol_scaled,short,2022-09-06 20:00:00+00:00,2022-09-06 20:00:00+00:00,2022-09-07 00:00:00+00:00,18790.91,18790.91,1,2,0.16666666666666666,-9.904942451244292e-05,-4.031086241528101,False
vol_scaled,short,2022-09-19 08:00:00+00:00,2022-09-19 08:00:00+00:00,2022-09-19 12:00:00+00:00,18685.7,18685.7,1,2,0.16666666666666666,-0.0032111709984572467,-130.6744097584815,False
vol_scaled,long,2022-10-27 12:00:00+00:00,2022-11-09 08:00:00+00:00,2022-11-09 12:00:00+00:00,20566.5,17789.5,78,79,13.0,-0.12577630612985702,-5101.866760352117,False
vol_scaled,short,2022-11-10 00:00:00+00:00,2022-11-10 00:00:00+00:00,2022-11-10 04:00:00+00:00,16331.55,16331.55,1,2,0.16666666666666666,-0.0032009561062112946,-113.50959345046431,False
vol_scaled,long,2023-01-11 08:00:00+00:00,2023-03-07 16:00:00+00:00,2023-03-07 20:00:00+00:00,17436.8,22126.49,331,332,55.166666666666664,0.19078390230479436,6743.761299998565,True
vol_scaled,short,2023-03-09 20:00:00+00:00,2023-03-10 00:00:00+00:00,2023-03-10 04:00:00+00:00,20367.01,20052.75,2,3,0.3333333333333333,0.013014068971612058,547.7804407992153,True
vol_scaled,short,2023-03-10 12:00:00+00:00,2023-03-10 12:00:00+00:00,2023-03-10 16:00:00+00:00,20008.89,20008.89,1,2,0.16666666666666666,-0.0066006348847420515,-281.44569133588084,False
vol_scaled,long,2023-03-15 08:00:00+00:00,2023-05-10 08:00:00+00:00,2023-05-10 12:00:00+00:00,24868.54,27686.65,337,338,56.166666666666664,0.014936849364467486,632.6911700425189,True
vol_scaled,short,2023-06-15 00:00:00+00:00,2023-06-15 00:00:00+00:00,2023-06-15 04:00:00+00:00,25050.07,25050.07,1,2,0.16666666666666666,0.0004413438492878452,18.973562027749722,True
vol_scaled,long,2023-06-21 16:00:00+00:00,2023-07-26 12:00:00+00:00,2023-07-26 16:00:00+00:00,30125.49,29319.44,210,211,35.0,-0.022291351426143025,-958.7377379664031,False
vol_scaled,short,2023-08-18 00:00:00+00:00,2023-08-18 00:00:00+00:00,2023-08-18 04:00:00+00:00,26397.83,26397.83,1,2,0.16666666666666666,0.002995581463835828,125.96619623165316,True
vol_scaled,short,2023-09-11 16:00:00+00:00,2023-09-11 16:00:00+00:00,2023-09-11 20:00:00+00:00,25013.25,25013.25,1,2,0.16666666666666666,0.0007786595300165455,32.84123676478339,True
vol_scaled,long,2023-10-02 00:00:00+00:00,2023-10-13 20:00:00+00:00,2023-10-14 00:00:00+00:00,28138.17,26863.53,72,73,12.0,-0.04145635126542502,-1749.8507659486786,False
vol_scaled,long,2023-10-16 20:00:00+00:00,2024-01-19 08:00:00+00:00,2024-01-19 12:00:00+00:00,28520.24,41420.51,568,569,94.66666666666667,0.44775553376226584,18116.020035792084,True
vol_scaled,long,2024-02-02 04:00:00+00:00,2024-04-16 12:00:00+00:00,2024-04-16 16:00:00+00:00,43067.05,61791.38,447,448,74.5,0.27978961788272616,16388.856746981,True
vol_scaled,long,2024-05-17 16:00:00+00:00,2024-06-15 16:00:00+00:00,2024-06-15 20:00:00+00:00,67099.6,66119.67,175,176,29.166666666666668,-0.010567920704450229,-792.218888022122,False
vol_scaled,short,2024-07-04 12:00:00+00:00,2024-07-04 12:00:00+00:00,2024-07-04 16:00:00+00:00,58100.21,58100.21,1,2,0.16666666666666666,-0.003969444943004108,-294.4227848088194,False
vol_scaled,short,2024-07-05 04:00:00+00:00,2024-07-05 08:00:00+00:00,2024-07-05 12:00:00+00:00,54386.04,55474.79,2,3,0.3333333333333333,-0.0025432093343169537,-187.88685802424152,False
vol_scaled,long,2024-07-19 12:00:00+00:00,2024-08-03 16:00:00+00:00,2024-08-03 20:00:00+00:00,65857.42,60204.64,92,93,15.333333333333334,-0.056270286461792884,-4146.555784619632,False
vol_scaled,short,2024-08-05 04:00:00+00:00,2024-08-05 04:00:00+00:00,2024-08-05 08:00:00+00:00,52692.97,52692.97,1,2,0.16666666666666666,0.004504508092839865,313.2588772088493,True
vol_scaled,long,2024-08-25 16:00:00+00:00,2024-08-28 08:00:00+00:00,2024-08-28 12:00:00+00:00,64210.14,59940.0,17,18,2.8333333333333335,-0.05128101609808333,-3582.32123516062,False
vol_scaled,short,2024-09-06 16:00:00+00:00,2024-09-06 20:00:00+00:00,2024-09-07 00:00:00+00:00,53478.7,53950.01,2,3,0.3333333333333333,-0.00045358621344759875,-30.06113281841681,False
vol_scaled,long,2024-09-19 12:00:00+00:00,2024-10-10 20:00:00+00:00,2024-10-11 00:00:00+00:00,63164.23,60279.53,129,130,21.5,-0.0473933140255568,-3139.5365260753024,False
vol_scaled,long,2024-10-12 08:00:00+00:00,2024-12-31 00:00:00+00:00,2024-12-31 04:00:00+00:00,62920.03,92340.94,479,480,79.83333333333333,0.32123371774484477,20271.37516027027,True
vol_scaled,long,2025-01-03 04:00:00+00:00,2025-01-10 20:00:00+00:00,2025-01-11 00:00:00+00:00,96232.47,94701.18,47,48,7.833333333333333,-0.028204727386654582,-2351.6010308773402,False
vol_scaled,long,2025-01-16 00:00:00+00:00,2025-02-05 04:00:00+00:00,2025-02-05 08:00:00+00:00,99456.66,97913.59,122,123,20.333333333333332,-0.01580687774644618,-1280.7448315411893,False
vol_scaled,short,2025-02-26 20:00:00+00:00,2025-02-26 20:00:00+00:00,2025-02-27 00:00:00+00:00,84111.78,84111.78,1,2,0.16666666666666666,-0.0019090956969384232,-152.23851608012046,False
vol_scaled,short,2025-02-28 04:00:00+00:00,2025-02-28 08:00:00+00:00,2025-02-28 12:00:00+00:00,79100.2,80445.74,2,3,0.3333333333333333,-0.0008053679722819229,-64.10048209839442,False
vol_scaled,short,2025-04-06 20:00:00+00:00,2025-04-07 00:00:00+00:00,2025-04-07 04:00:00+00:00,78370.75,77651.82,2,3,0.3333333333333333,0.006423894848964551,510.8759482964815,True
vol_scaled,short,2025-04-07 08:00:00+00:00,2025-04-07 08:00:00+00:00,2025-04-07 12:00:00+00:00,76649.67,76649.67,1,2,0.16666666666666666,-0.006175890859005939,-494.3079385696328,False
vol_scaled,long,2025-04-22 04:00:00+00:00,2025-06-22 12:00:00+00:00,2025-06-22 16:00:00+00:00,88485.65,98950.3,369,370,61.5,0.11181727156986887,8894.394574260092,True
vol_scaled,long,2025-06-25 12:00:00+00:00,2025-08-21 00:00:00+00:00,2025-08-21 04:00:00+00:00,107101.15,113953.7,340,341,56.666666666666664,0.05898063327001313,5216.153321509715,True
vol_scaled,long,2025-09-13 12:00:00+00:00,2025-09-24 04:00:00+00:00,2025-09-24 08:00:00+00:00,115840.08,112620.28,65,66,10.833333333333334,-0.031378689505480395,-2938.7574070115807,False
vol_scaled,long,2025-10-02 04:00:00+00:00,2025-10-02 04:00:00+00:00,2025-10-02 08:00:00+00:00,118561.86,118561.86,1,2,0.16666666666666666,-0.003931796561779666,-356.67608674857183,False
vol_scaled,long,2025-10-02 12:00:00+00:00,2025-10-14 00:00:00+00:00,2025-10-14 04:00:00+00:00,119997.97,113574.95,70,71,11.666666666666666,-0.045972148995499396,-4154.003297170551,False
vol_scaled,short,2025-10-17 08:00:00+00:00,2025-10-17 08:00:00+00:00,2025-10-17 12:00:00+00:00,105681.29,105681.29,1,2,0.16666666666666666,-0.0008074377624391893,-69.60527302983974,False
vol_scaled,short,2025-11-04 16:00:00+00:00,2025-11-04 20:00:00+00:00,2025-11-05 00:00:00+00:00,100464.88,101468.15,2,3,0.3333333333333333,0.005645220283574837,486.25398162408965,True
vol_scaled,short,2025-11-13 20:00:00+00:00,2025-11-13 20:00:00+00:00,2025-11-14 00:00:00+00:00,99614.54,99614.54,1,2,0.16666666666666666,-0.004194749871381465,-363.35667302705406,False
vol_scaled,short,2025-11-14 08:00:00+00:00,2025-11-14 08:00:00+00:00,2025-11-14 12:00:00+00:00,96124.0,96124.0,1,2,0.16666666666666666,0.002658828953803427,229.34637602878502,True
vol_scaled,short,2025-11-17 20:00:00+00:00,2025-11-17 20:00:00+00:00,2025-11-18 00:00:00+00:00,92100.6,92100.6,1,2,0.16666666666666666,-0.0025469758200299397,-220.28224147239234,False
vol_scaled,short,2025-11-18 04:00:00+00:00,2025-11-18 04:00:00+00:00,2025-11-18 08:00:00+00:00,90391.98,90391.98,1,2,0.16666666666666666,0.0005611926275825851,48.41267428618448,True
vol_scaled,short,2025-11-19 20:00:00+00:00,2025-11-19 20:00:00+00:00,2025-11-20 00:00:00+00:00,91461.6,91461.6,1,2,0.16666666666666666,-0.010849472543151384,-936.4819174680306,False
vol_scaled,short,2025-11-20 20:00:00+00:00,2025-11-20 20:00:00+00:00,2025-11-21 00:00:00+00:00,86536.88,86536.88,1,2,0.16666666666666666,0.0002939594494688613,25.09808484921814,True
vol_scaled,short,2025-11-21 04:00:00+00:00,2025-11-21 08:00:00+00:00,2025-11-21 12:00:00+00:00,83914.25,82204.53,2,3,0.3333333333333333,0.011799167051073534,1007.7020774616394,True
vol_scaled,long,2026-01-07 08:00:00+00:00,2026-01-08 00:00:00+00:00,2026-01-08 04:00:00+00:00,92013.08,90702.0,5,6,0.8333333333333334,-0.02480533540125085,-2143.48389715745,False
vol_scaled,long,2026-01-13 20:00:00+00:00,2026-01-22 00:00:00+00:00,2026-01-22 04:00:00+00:00,95384.23,89801.93,50,51,8.333333333333334,-0.04889114477320866,-4119.994577120902,False
vol_scaled,short,2026-01-25 20:00:00+00:00,2026-01-25 20:00:00+00:00,2026-01-26 00:00:00+00:00,86561.94,86561.94,1,2,0.16666666666666666,-0.0019381357266394783,-155.33912355774373,False
vol_scaled,short,2026-01-29 16:00:00+00:00,2026-01-29 20:00:00+00:00,2026-01-30 00:00:00+00:00,83835.02,84513.2,2,3,0.3333333333333333,0.0005279297181999265,42.230890073798946,True
vol_scaled,short,2026-01-30 04:00:00+00:00,2026-01-30 04:00:00+00:00,2026-01-30 08:00:00+00:00,82650.01,82650.01,1,2,0.16666666666666666,-0.0014065183561180472,-112.57157587500114,False
vol_scaled,short,2026-01-31 20:00:00+00:00,2026-01-31 20:00:00+00:00,2026-02-01 00:00:00+00:00,78648.0,78648.0,1,2,0.16666666666666666,-0.004657609311909727,-372.25035842448415,False
vol_scaled,short,2026-02-05 04:00:00+00:00,2026-02-05 08:00:00+00:00,2026-02-05 12:00:00+00:00,70584.8,70195.21,2,3,0.3333333333333333,0.002621179891385994,208.51696565459133,True
vol_scaled,short,2026-02-05 16:00:00+00:00,2026-02-06 00:00:00+00:00,2026-02-06 04:00:00+00:00,65119.05,64081.99,3,4,0.5,0.011342309743631374,904.6549141007999,True
vol_scaled,long,2026-04-11 00:00:00+00:00,2026-05-23 04:00:00+00:00,2026-05-23 08:00:00+00:00,72909.53,74516.73,252,253,42.0,0.014500869281062645,1169.6977581183455,True
vol_scaled,short,2026-05-28 04:00:00+00:00,2026-05-28 04:00:00+00:00,2026-05-28 08:00:00+00:00,73356.11,73356.11,1,2,0.16666666666666666,-0.002544854055093082,-208.2547541288368,False
vol_scaled,short,2026-06-01 16:00:00+00:00,2026-06-01 16:00:00+00:00,2026-06-01 20:00:00+00:00,71488.84,71488.84,1,2,0.16666666666666666,-0.004496559011143431,-367.0335091595771,False
vol_scaled,short,2026-06-02 08:00:00+00:00,2026-06-02 16:00:00+00:00,2026-06-02 20:00:00+00:00,69349.99,67213.59,3,4,0.5,0.01917136629075311,1557.8342546046624,True
vol_scaled,short,2026-06-03 04:00:00+00:00,2026-06-03 04:00:00+00:00,2026-06-03 08:00:00+00:00,67128.75,67128.75,1,2,0.16666666666666666,-0.010391108943168303,-860.552351969236,False
vol_scaled,short,2026-06-04 00:00:00+00:00,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,64283.38,64283.38,1,2,0.16666666666666666,-0.0022577257680365115,-185.0334200104844,False
vol_scaled,short,2026-06-05 16:00:00+00:00,2026-06-05 16:00:00+00:00,2026-06-05 20:00:00+00:00,60264.11,60264.11,1,2,0.16666666666666666,1.5799634979885013e-05,1.2919461541459896,True
fixed_size,long,2018-03-03 08:00:00+00:00,2018-03-08 12:00:00+00:00,2018-03-08 16:00:00+00:00,11275.0,9928.98,32,33,5.333333333333333,-0.12182582034775435,-1218.2582034775423,False
fixed_size,long,2018-04-21 12:00:00+00:00,2018-05-14 04:00:00+00:00,2018-05-14 08:00:00+00:00,8819.12,8384.81,136,137,22.666666666666668,-0.03944531409177421,-346.39856343668725,False
