atr_pct,bar_cos,bar_sin,body_atr,body_change_ratio,close_location,closing_bar,distance_session_high_atr,distance_session_low_atr,doji_score,ema_slope_atr,ema_spread_atr,engulfing_strength_signed,gap_bps,hammer_score,inverted_hammer_score,lower_wick_body,lower_wick_range,marubozu_score,open_location,opening_bar,overlap_fraction,overnight_gap_abs,range_atr,range_change_ratio,realized_vol_13,relative_volume,return_1,return_13,return_2,return_26,return_4,return_8,shock_volume_flag,signed_body_fraction,three_bar_body_balance,three_bar_close_progress,upper_wick_body,upper_wick_range,volume_zscore,valid,entry_time,exit_time,entry_price,exit_price,net_return,gross_return,bars_held,exit_reason,mfe,mae,gap_through_stop,gap_through_target,symbol,signal_time,session,predicted_net_return,spot,strike,dte,iv,delta,open_interest,option_volume,spread_fraction,premium_mid,liquid,expected_option_return,option_downside_semivariance,option_probability_profit,option_cvar10,option_utility,expected_exit_iv,entry_fill,expected_hold_sessions,realized_option_return,option_exit_fill,realized_exit_iv,fold,bull_regime_score,extreme_bull_regime,option_overlay_eligible,stress_scenario
0.006885437227686518,-0.970941817426052,0.23931566428755768,0.24108467859970076,0.5484753476649367,0.6733867511344599,0.0,0.26316485683672197,1.703009862615491,0.7007904053921334,0.4132848001433335,1.058402657117079,0.0,0.0,0.19671306921836204,0.15957931110759016,1.2505519985627407,0.3741771565265933,0.29920959460786656,0.3741771565265933,0.0,0.438549334425557,0.0,0.8057384620826005,0.6707615353691209,0.002390448289810778,1.2525493832845356,0.00166273351449564,0.011284539993213993,0.0047085633913757086,0.022756649207418267,0.004415050166503454,0.0037050407567176258,0.0,0.29920959460786656,1.0,0.7195614385122266,1.0915868165694453,0.3266132488655401,0.7871387641681696,True,2017-06-12 17:00:00+00:00,2017-06-13 13:30:00+00:00,389.7713376826734,384.58633756746997,-0.013902671628011575,-0.013302671628011575,7,gap_through_stop,0.003766603390862766,-0.013302671628011575,True,False,MSFT,2017-06-12 16:30:00+00:00,114,0.008156222351500644,389.7713376826734,390.0,14.0,0.2513292450572585,0.522819802783717,1209.0,175.0,0.03463970003125394,9.52457816653856,True,0.09000998440175483,0.008451492854225964,0.6419753086419753,-0.246587187874241,0.0038069802262454544,0.2376353393410286,9.689542431845123,0.38461538461538464,-0.2555060212446463,7.213805997403201,0.26511017393748765,1,0,False,False,persistent_bear
0.01649891360768402,1.0,0.0,0.3617602193333214,5.624238814375898,0.7966910979642988,0.0,0.20548974516923246,0.8052370017252459,0.6420791074888911,-0.36550757239625975,0.1468609117265953,0.0,29.57837695777954,0.20902937790275644,0.06823031055794165,1.2258859838400085,0.4387702054531899,0.3579208925111089,0.4387702054531899,1.0,0.3044373707570379,0.002957837695777954,1.0107267468944785,2.431157422361921,0.007123212449445233,1.2874017103578212,0.008980087304784279,-0.004747708460068778,0.010061628015469504,-0.003134286301712308,0.003781191385640925,-0.02175925185651817,0.0,0.3579208925111089,0.6269004933222705,0.500444885779331,0.5680274783882445,0.20330890203570118,0.6438189029635697,True,2017-06-13 14:00:00+00:00,2017-06-13 16:00:00+00:00,233.24893820936018,231.56409218087688,-0.007823381342773782,-0.0072233813427737825,5,momentum_decay,0.004652250673787606,-0.01582290154393018,False,False,TSLA,2017-06-13 13:30:00+00:00,115,0.009857656979477616,233.24893820936018,232.5,21.0,0.4509100951338223,0.5459354767609318,1667.0,304.0,0.03797257832121287,12.840886607476335,True,0.0017884341548961321,0.003729099094324693,0.49382716049382713,-0.14951651646284872,-0.06764728321991473,0.4259198860016041,13.08468739368444,0.38461538461538464,-0.050732653715706455,12.420866479162378,0.4827106916164855,1,0,False,False,persistent_bear
0.010966172249257465,0.5680647467311559,0.8229838658936564,1.0141265854691262,3.2610180882210718,0.7770323406463031,0.0,0.4958699765436019,1.8227723028442362,0.5439985444843213,0.7606612815027154,1.0488145111307148,0.0,0.0,0.0991964580000442,0.060200784159671374,0.704012851817564,0.3210308851306244,0.4560014555156787,0.3210308851306244,0.0,0.36965666418982357,0.0,2.2239547115530147,2.7052129634709154,0.0048527793209308095,1.7862955094655515,0.011246156299389076,0.04291405534773829,0.014745673363703915,0.04533304933905247,0.02284175258129273,0.028370831988203005,0.0,0.4560014555156787,1.0,2.306392258349068,0.4889626045195398,0.22296765935369692,1.9306937418372159,True,2017-06-15 15:00:00+00:00,2017-06-15 16:00:00+00:00,404.48630649232746,404.5672037536259,-0.000400000000000022,0.00019999999999997797,3,stop,0.015103832709334242,-0.003729682561612435,False,False,MSFT,2017-06-15 14:30:00+00:00,117,0.00895762418406926,404.48630649232746,405.0,21.0,0.31979451716091134,0.5273132710071723,2209.0,297.0,0.027486752285961237,15.296948166526846,True,0.041398341120517455,0.004508889248218303,0.6049382716049383,-0.17612066253693512,-0.021823987248563693,0.30222926179739645,15.507179879019102,0.38461538461538464,-0.06496684621388671,14.49972730860779,0.30792353552893065,1,3,False,False,persistent_bear
0.011503362062833679,-0.970941817426052,0.23931566428755768,0.6601666084865043,1.2099471509814115,0.7870017505628448,0.0,0.321726008970355,3.47397265887328,0.5629376300830999,1.0266591320656424,1.6168727622076315,0.0,0.0,0.11823991983704665,0.059446391979525684,0.8006623418812469,0.34993938064594465,0.4370623699169002,0.34993938064594465,0.0,0.33677258566815477,0.0,1.5104631602396328,1.179194631504218,0.004317189164589181,1.2358578261222488,0.007652247725467021,0.05720485448479273,0.01406565312195851,0.07541284770083667,0.02080494506166053,0.044121919050518876,0.0,0.4370623699169001,0.935399095241883,1.2403723540582314,0.4873406270999382,0.2129982494371552,0.5872023726920013,True,2017-06-15 17:00:00+00:00,2017-06-16 13:30:00+00:00,412.90162187709427,415.6690529120846,0.006102398073442639,0.006702398073442639,7,gap_through_stop,0.022632952604395573,-0.004813505715698829,True,False,MSFT,2017-06-15 16:30:00+00:00,117,0.007984402103597184,412.90162187709427,410.0,14.0,0.3013913311053101,0.5659506347477604,1572.0,195.0,0.034493859256458904,13.650219539145866,True,0.0542085790172895,0.006572212896428119,0.6172839506172839,-0.21327230963686433,-0.021772635930626005,0.2849982282820988,13.885643914947396,0.38461538461538464,0.02710966045478802,14.262079006677714,0.2874978068696924,1,4,True,True,persistent_bear
0.011216718130291825,1.0,0.0,0.30155360109812746,0.9255484041900383,0.7638590282147885,0.0,0.18914917856562072,0.61185192317316,0.623529105710932,0.9023073852865298,2.2762931677279705,0.0,-132.4417630977337,0.16336672394753132,0.07986579538410586,1.028998894209323,0.3873881339257205,0.376470894289068,0.3873881339257205,1.0,0.0,0.01324417630977337,0.8010011017387806,0.9408364986983401,0.005234667788653534,1.7187201521592663,-0.009895204517914924,0.04633931176799666,-0.006299634064755644,0.07790690667918865,0.004700459058337492,0.017848748305373086,0.0,0.376470894289068,1.0,0.2732475309774739,0.6272489463786448,0.23614097178521148,1.872185670564932,True,2017-06-16 14:00:00+00:00,2017-06-16 16:00:00+00:00,417.079801041997,419.9884220800442,0.006373775835656726,0.006973775835656726,5,stop,0.019873001685492442,-0.00458760522310353,False,False,MSFT,2017-06-16 13:30:00+00:00,118,0.007157549906378369,417.079801041997,415.0,14.0,0.3529951265507247,0.551081101466965,1529.0,163.0,0.03441675577749839,15.342596602877336,True,0.019294963353285306,0.007037307907236669,0.5432098765432098,-0.2104067957593108,-0.05725760228945248,0.3339557510939411,15.60661780301429,0.38461538461538464,0.022179696168195484,15.952767844098299,0.3383079287194533,1,3,False,False,persistent_bear
0.008986427742971492,-0.9709418174260521,-0.23931566428755743,0.11041329849270859,0.3029040505532721,0.5107088360529577,0.0,1.0763918273626698,0.8672306388146075,0.7811317651416259,0.0775791255481289,0.09923999335661096,0.0,0.0,0.17731251588244862,0.4122101727761984,1.3334077527589863,0.29184060119458355,0.21886823485837414,0.29184060119458355,0.0,0.3604938290072685,0.0,0.5044738381709668,0.4988838285440684,0.006181720586303232,1.26182540591334,0.0009932066093509828,0.009432879420751883,0.004286208794136881,0.007368117966877197,-0.002245414196162865,0.012693883250539217,0.0,0.21886823485837414,0.4215011762287201,0.27249766814300147,2.2355512861915083,0.48929116394704225,0.8668251667375234,True,2017-06-16 17:30:00+00:00,2017-06-16 19:00:00+00:00,167.80072482113772,165.76502055122614,-0.012731677453011469,-0.012131677453011469,4,stop,0.003188906956361981,-0.014296461263619387,False,False,AAPL,2017-06-16 17:00:00+00:00,118,0.00864056640197547,167.80072482113772,167.5,21.0,0.3964116308749524,0.5406299862092279,2219.0,206.0,0.027513170510890743,8.07350955058601,True,0.012863026904352589,0.004060859467679638,0.5308641975308642,-0.15980242306980286,-0.048855606822868325,0.37470717777070506,8.184573473029298,0.38461538461538464,-0.10463142199257403,7.328209912143542,0.42140920304945156,1,0,False,False,persistent_bear
0.00932649901035708,-0.970941817426052,0.23931566428755768,0.9686283794160067,5.955762684183803,0.4843230001964078,0.0,1.1365651379438821,2.082112609521238,0.5605184780473842,0.2609965883626611,0.06705207684178902,0.0,0.0,0.009233005081414862,0.20940221718890903,0.1020326817030487,0.04484147824379205,0.4394815219526157,0.04484147824379205,0.0,0.15758221204934475,0.0,2.204025268485447,3.698700769885172,0.004295035795852981,1.6763138441863539,0.009116267173999937,0.007133112046056489,0.010663252290659564,0.01663191521197449,0.010702063915665194,0.018846223090132064,0.0,0.43948152195261575,1.0,1.3113839690481655,1.1733758395850227,0.5156769998035923,2.158405345205552,True,2017-06-19 17:00:00+00:00,2017-06-19 18:30:00+00:00,168.82998313758753,170.10834093389042,0.00697186473957705,0.00757186473957705,4,stop,0.018624345255571884,-0.001874593619806575,False,False,AAPL,2017-06-19 16:30:00+00:00,119,0.008910111380972334,168.82998313758753,170.0,14.0,0.2982625569587917,0.48744441308871417,1559.0,146.0,0.03450116243024468,4.359356733022679,True,0.07193560723581666,0.007092406159428306,0.6296296296296297,-0.2240964931328186,-0.005247728137811082,0.2818877751790501,4.434558170391377,0.38461538461538464,0.03735604266516557,4.6002157146056755,0.28100764921140053,1,0,False,False,persistent_bear
0.009088637231108343,0.120536680255323,0.992708874098054,0.10105053330214103,0.22659374914209132,0.47330734151007253,0.0,0.25417499795305654,1.0359715077572218,0.7906065724192146,0.23699919828534502,0.672464661528313,0.0,0.0,0.15721053587079073,0.4879350241234594,1.2603734366293715,0.26391391392928715,0.20939342758078539,0.26391391392928715,0.0,0.28123791404548887,0.0,0.48258693918726303,0.4123273208841367,0.004174424404678596,1.4374608649352945,0.0009192558945061435,0.019004129214986953,0.004996371179727621,0.011505934524557615,0.007390257704652292,0.0020802820605203554,0.0,0.20939342758078539,0.2885234833709646,0.2378465160289467,2.5153256459463362,0.5266926584899275,1.3973471687920942,True,2017-06-20 15:30:00+00:00,2017-06-20 17:00:00+00:00,170.11340402646164,168.02617035304525,-0.012869660261996273,-0.012269660261996274,4,stop,0.007635020532814396,-0.013371304803855288,False,False,AAPL,2017-06-20 15:00:00+00:00,120,0.009626231278497726,170.11340402646164,170.0,14.0,0.2904445049881794,0.5304619801103132,1593.0,255.0,0.03405212472303262,4.887862560872421,True,0.09117390624375657,0.005509915626651777,0.6790123456790124,-0.20302962559613535,0.016688996300874198,0.27438454245054866,4.971083613648355,0.38461538461538464,-0.20651586986600134,3.94447595699914,0.3040379144018454,1,0,False,False,persistent_bear
0.012742556646412807,1.0,0.0,0.3562126689743495,0.2827866657095308,0.7087382408408531,0.0,0.26533375472573695,0.6456466482346024,0.608978779546965,0.2932973803960205,0.8424513963278508,0.0,-16.149596795128616,0.11689795807453268,0.10316409756354704,0.8125314017978693,0.31771702038781807,0.391021220453035,0.31771702038781807,1.0,0.20758204298324276,0.0016149596795128618,0.9109804029603393,0.3367040772502577,0.006378755448992625,1.553087030180648,0.0029374336208443097,0.011466605127665952,0.019347222443613532,0.031263076826837155,0.018948739458389596,0.010034723087553488,0.0,0.391021220453035,0.6598172701061795,1.241827616333647,0.7448745590362745,0.2912617591591469,1.467101107172493,True,2017-06-22 14:00:00+00:00,2017-06-22 16:00:00+00:00,175.0410861251349,173.74778789650594,-0.00798854092635377,-0.0073885409263537705,5,momentum_decay,0.006448366081107437,-0.012219103145955534,False,False,AAPL,2017-06-22 13:30:00+00:00,122,0.008468867302673063,175.0410861251349,175.0,14.0,0.4164301464039972,0.5295380522890445,2150.0,318.0,0.03346590751213388,7.0599441094073825,True,0.01698754822805069,0.005414939556289126,0.5432098765432098,-0.18486809637532348,-0.048927775759286724,0.39366895867589685,7.1780778277105135,0.38461538461538464,-0.0996259904396879,6.462954714671691,0.4336484155271592,1,0,False,False,persistent_bear
0.017874735483318558,0.5680647467311559,0.8229838658936564,0.36329982420278306,1.450000376143777,0.6879147030068431,0.0,0.3010935167384602,0.9097807402588202,0.6234374796174262,1.0692211144592858,-0.06090026923832726,0.0,0.0,0.11820097722293585,0.11860555897644831,0.8268273281891828,0.3113521826242693,0.37656252038257376,0.3113521826242693,0.0,0.4069174818341116,0.0,0.9647795639185857,1.3058373960045844,0.014092198668498786,1.0748650108640925,0.006536334484525286,0.059564707767552516,0.01109416063269264,0.07448745813344071,0.04935362470383331,0.06044052898480978,0.0,0.3765625203825738,0.5329152442834618,3.3818653145747737,0.8287741878186076,0.3120852969931569,0.20979390523227753,True,2017-06-23 15:00:00+00:00,2017-06-23 15:30:00+00:00,297.6541500149094,290.4714895989209,-0.02473089290248005,-0.02413089290248005,2,stop,0.005720495320475694,-0.026325753535816454,False,False,NVDA,2017-06-23 14:30:00+00:00,123,0.010817763763867385,,,,,,,,,,,,,,,,,,,,,,1,5,True,False,persistent_bear
