timestamp,open,high,low,close,volume
2018-01-25 08:00:00+00:00,11360.0,11394.96,11105.0,11144.81,924.2628316400001
2018-01-25 12:00:00+00:00,11144.81,11267.61,10851.0,10924.9,2164.66813098
2018-01-25 16:00:00+00:00,10924.9,11250.0,10875.01,11199.99,2167.03201785
2018-01-25 20:00:00+00:00,11200.0,11350.0,11031.2,11118.0,2002.39026095
2018-01-26 00:00:00+00:00,11118.0,11570.0,11087.89,11489.99,2861.6397618700003
2018-01-26 04:00:00+00:00,11490.0,11496.0,11051.41,11051.41,1699.1131256200001
2018-01-26 08:00:00+00:00,11051.27,11051.27,10305.0,10535.89,5478.64482827
2018-01-26 12:00:00+00:00,10535.89,11048.45,10423.91,11048.43,3822.38016708
2018-01-26 16:00:00+00:00,11048.43,11250.0,10888.86,10934.08,3224.1447587800003
2018-01-26 20:00:00+00:00,10934.09,11130.0,10761.0,11086.89,2257.35931239
2018-01-27 00:00:00+00:00,11086.88,11150.0,10852.92,10980.01,2328.61453509
2018-01-27 04:00:00+00:00,10980.01,11349.0,10980.0,11150.0,2609.3888279499997
2018-01-27 08:00:00+00:00,11150.01,11249.82,10850.0,10932.13,1013.25872366
2018-01-27 12:00:00+00:00,10932.13,11442.02,10900.0,11442.02,1986.82587073
2018-01-27 16:00:00+00:00,11442.02,11485.56,11300.0,11396.41,2132.2543128
2018-01-27 20:00:00+00:00,11396.42,11494.08,11220.0,11319.0,2230.8450447699997
2018-01-28 00:00:00+00:00,11319.0,11424.0,11234.38,11328.03,1534.92545708
2018-01-28 04:00:00+00:00,11328.04,11697.24,11328.03,11527.04,4016.66155005
2018-01-28 08:00:00+00:00,11527.05,11570.62,11322.0,11499.99,2640.40200962
2018-01-28 12:00:00+00:00,11499.99,11530.95,11251.0,11355.0,2399.52749031
2018-01-28 16:00:00+00:00,11355.0,11429.5,11324.0,11417.49,1091.98240424
2018-01-28 20:00:00+00:00,11417.48,11588.0,11399.0,11536.0,2001.37313383
2018-01-29 00:00:00+00:00,11536.0,11570.0,11169.33,11279.99,2629.43396402
2018-01-29 04:00:00+00:00,11279.99,11294.0,11002.0,11020.0,1517.82748765
2018-01-29 08:00:00+00:00,11020.01,11139.99,10840.0,10942.74,1567.2832475
2018-01-29 12:00:00+00:00,10932.3,11150.0,10869.52,11070.13,1892.0213893300001
2018-01-29 16:00:00+00:00,11070.12,11207.43,11032.0,11094.62,1988.26041242
2018-01-29 20:00:00+00:00,11086.09,11188.35,11009.06,11123.01,1571.23334414
2018-01-30 00:00:00+00:00,11123.01,11150.0,10803.0,10901.01,2770.2400414
2018-01-30 04:00:00+00:00,10901.01,10999.98,10870.27,10985.8,1123.17081054
2018-01-30 08:00:00+00:00,10985.79,10999.0,10820.0,10925.0,664.66362585
2018-01-30 12:00:00+00:00,10925.0,10949.0,10211.17,10290.01,5964.155546010001
2018-01-30 16:00:00+00:00,10290.01,10450.0,9711.11,10185.8,11816.02757405
2018-01-30 20:00:00+00:00,10185.79,10243.29,9868.0,9995.0,5251.6157716
2018-01-31 00:00:00+00:00,9995.0,10075.83,9601.02,9894.72,7910.77847402
2018-01-31 04:00:00+00:00,9894.33,10150.12,9657.94,10146.99,3339.31688807
2018-01-31 08:00:00+00:00,10146.99,10296.0,9910.0,10212.01,1461.26057874
2018-01-31 12:00:00+00:00,10212.01,10299.95,9809.0,9937.99,2132.2376794399997
2018-01-31 16:00:00+00:00,9938.0,10044.16,9800.0,9978.4,2306.6880583
2018-01-31 20:00:00+00:00,9978.41,10099.99,9920.0,10099.99,2383.4564187200003
2018-02-01 00:00:00+00:00,10099.99,10166.25,9856.0,9913.0,2412.77568097
2018-02-01 08:00:00+00:00,10048.25,10048.25,9381.0,9481.28,4073.7367189
2018-02-01 12:00:00+00:00,9480.01,9553.6,9113.21,9220.0,6435.26883451
2018-02-01 16:00:00+00:00,9219.99,9220.0,8650.0,8723.01,12451.74465698
2018-02-01 20:00:00+00:00,8722.98,9234.0,8400.0,9014.23,12247.76330316
2018-02-02 00:00:00+00:00,9014.22,9025.76,8550.0,8671.0,6732.60123116
2018-02-02 04:00:00+00:00,8670.99,8730.0,8310.0,8386.63,5677.72849594
2018-02-02 08:00:00+00:00,8390.0,8440.09,7889.0,7960.99,9578.93548096
2018-02-02 12:00:00+00:00,7960.99,8979.0,7540.0,8967.91,18409.32766051
2018-02-02 16:00:00+00:00,8967.9,9090.08,8426.77,8561.8,7270.185952350001
2018-02-02 20:00:00+00:00,8561.8,8842.86,8463.57,8787.52,4370.4892562899995
2018-02-03 00:00:00+00:00,8787.52,8799.1,8115.48,8246.1,4331.23362706
2018-02-03 04:00:00+00:00,8246.11,8685.0,8164.97,8630.19,3627.26646067
2018-02-03 08:00:00+00:00,8630.19,9000.0,8539.14,9000.0,2563.34931711
2018-02-03 12:00:00+00:00,8999.99,9476.37,8901.0,9215.0,5741.29615373
2018-02-03 16:00:00+00:00,9215.0,9430.0,9050.12,9330.0,4188.84456063
2018-02-03 20:00:00+00:00,9330.0,9499.0,9029.99,9240.0,3248.9949704299997
2018-02-04 00:00:00+00:00,9227.8,9238.24,8923.34,9185.0,2605.22897589
2018-02-04 04:00:00+00:00,9185.0,9350.0,9035.31,9176.2,2176.55727081
2018-02-04 08:00:00+00:00,9176.2,9210.0,8710.0,8720.0,2019.69148793
2018-02-04 12:00:00+00:00,8719.98,8879.19,8305.0,8385.79,4266.707573
2018-02-04 16:00:00+00:00,8392.16,8570.0,8156.0,8183.39,5139.51668164
2018-02-04 20:00:00+00:00,8183.39,8430.0,7859.0,8167.91,7854.47996736
2018-02-05 00:00:00+00:00,8167.9,8325.0,7880.0,8133.0,4389.42778716
2018-02-05 04:00:00+00:00,8132.99,8349.16,7911.99,7986.78,2991.81400265
2018-02-05 08:00:00+00:00,7986.77,8037.99,7550.89,7560.0,4432.73235639
2018-02-05 12:00:00+00:00,7560.0,7851.63,7116.0,7335.0,11701.57999347
2018-02-05 16:00:00+00:00,7339.48,7479.0,6425.75,6530.75,17257.055167619998
2018-02-05 20:00:00+00:00,6530.77,7449.99,6500.02,6905.19,18806.08891373
2018-02-06 00:00:00+00:00,6905.2,7097.5,6180.0,6316.09,16349.36148693
2018-02-06 04:00:00+00:00,6316.1,6599.0,5873.0,5918.0,19945.2200971
2018-02-06 08:00:00+00:00,5918.0,6865.68,5906.18,6467.02,10445.34273595
2018-02-06 12:00:00+00:00,6467.67,7442.89,6381.02,7295.0,14698.03638856
2018-02-06 16:00:00+00:00,7295.0,7643.44,6786.16,7539.18,13504.12085336
2018-02-06 20:00:00+00:00,7539.17,7948.89,7439.5,7688.46,16953.02906539
2018-02-07 00:00:00+00:00,7688.47,7819.96,7212.82,7265.01,10137.19059193
2018-02-07 04:00:00+00:00,7261.81,7749.0,7215.0,7711.32,5595.747485530001
2018-02-07 08:00:00+00:00,7711.32,8362.1,7622.0,8261.29,7728.200769340001
2018-02-07 12:00:00+00:00,8261.3,8650.0,8100.0,8227.0,10557.72244326
2018-02-07 16:00:00+00:00,8223.36,8445.69,7945.04,8189.37,8454.46209695
2018-02-07 20:00:00+00:00,8189.37,8265.0,7535.0,7575.75,8443.25550863
2018-02-08 00:00:00+00:00,7575.76,8141.0,7550.0,7980.07,7342.83274933
2018-02-08 04:00:00+00:00,7980.06,8309.0,7873.23,8307.01,4129.6668337
2018-02-08 08:00:00+00:00,8307.01,8575.0,8140.01,8480.02,4473.735074390001
2018-02-08 12:00:00+00:00,8480.01,8625.0,8211.0,8225.0,4713.71312294
2018-02-08 16:00:00+00:00,8225.01,8444.44,8029.97,8385.55,6201.03537066
2018-02-08 20:00:00+00:00,8385.56,8397.5,8090.0,8218.1,4788.5934341
2018-02-09 00:00:00+00:00,8218.07,8234.46,7751.22,8078.59,8576.12109415
2018-02-09 04:00:00+00:00,8076.61,8077.46,7750.0,8015.0,2986.9443551199997
2018-02-09 08:00:00+00:00,8014.99,8338.5,7876.34,8249.99,2464.33533226
2018-02-09 12:00:00+00:00,8245.0,8448.97,8166.49,8312.17,3909.03115257
2018-02-09 16:00:00+00:00,8308.62,8700.0,8305.77,8615.04,6115.8803947199995
2018-02-09 20:00:00+00:00,8615.03,8698.75,8461.0,8671.01,3506.2038116900003
2018-02-10 00:00:00+00:00,8671.0,8980.96,8592.0,8918.65,5787.37323394
2018-02-10 04:00:00+00:00,8918.65,9090.0,8796.0,8958.01,4226.65155805
2018-02-10 08:00:00+00:00,8958.01,8958.01,8560.99,8665.0,2575.16691995
2018-02-10 12:00:00+00:00,8665.01,8820.0,8329.5,8369.0,3946.69508608
2018-02-10 16:00:00+00:00,8368.99,8499.99,8260.0,8447.17,3781.69244934
2018-02-10 20:00:00+00:00,8447.17,8595.0,8155.0,8547.49,4593.11324132
2018-02-11 00:00:00+00:00,8547.48,8547.49,8050.0,8070.28,4697.53931661
2018-02-11 04:00:00+00:00,8070.29,8184.0,7905.0,7937.0,3337.80118407
2018-02-11 08:00:00+00:00,7937.0,8190.0,7851.0,8184.99,1981.84464131
2018-02-11 12:00:00+00:00,8184.99,8423.12,8130.0,8417.17,2194.94706777
2018-02-11 16:00:00+00:00,8417.16,8480.0,8186.1,8287.0,2524.09626253
2018-02-11 20:00:00+00:00,8287.0,8334.28,8032.65,8072.99,2067.88491182
2018-02-12 00:00:00+00:00,8073.0,8549.01,8072.99,8469.0,5035.699407640001
2018-02-12 04:00:00+00:00,8469.0,8537.0,8340.9,8457.01,1940.48006057
2018-02-12 08:00:00+00:00,8457.01,8833.5,8457.0,8655.79,3187.64106075
2018-02-12 12:00:00+00:00,8651.4,8775.0,8520.73,8649.02,2242.11875486
2018-02-12 16:00:00+00:00,8649.02,8780.0,8619.09,8779.99,2705.79888581
2018-02-12 20:00:00+00:00,8780.0,8950.0,8733.01,8872.28,4606.5479974400005
2018-02-13 00:00:00+00:00,8872.27,8925.0,8661.33,8773.64,3165.53937984
2018-02-13 04:00:00+00:00,8773.65,8780.0,8558.48,8634.99,2425.46461307
2018-02-13 08:00:00+00:00,8634.99,8646.76,8393.1,8531.0,2405.54748256
2018-02-13 12:00:00+00:00,8534.73,8647.33,8467.66,8507.12,1681.83943698
2018-02-13 16:00:00+00:00,8507.12,8650.0,8507.12,8613.86,1381.63665657
2018-02-13 20:00:00+00:00,8613.87,8730.0,8488.0,8520.01,2892.52997903
2018-02-14 00:00:00+00:00,8520.01,8714.87,8520.0,8679.98,2961.68343756
2018-02-14 04:00:00+00:00,8679.98,8880.0,8679.97,8878.02,3238.4127911699998
2018-02-14 08:00:00+00:00,8878.02,8931.4,8744.89,8931.4,1358.08193143
2018-02-14 12:00:00+00:00,8931.4,9350.0,8931.4,9350.0,7807.29172467
2018-02-14 16:00:00+00:00,9350.0,9369.69,9183.83,9252.73,5320.07340431
2018-02-14 20:00:00+00:00,9252.72,9482.5,9229.8,9472.98,3689.10101932
2018-02-15 00:00:00+00:00,9472.98,9743.0,9342.46,9670.0,6423.84297233
2018-02-15 04:00:00+00:00,9670.01,9842.88,9650.0,9837.72,3625.06119282
2018-02-15 08:00:00+00:00,9837.71,9966.0,9502.1,9615.01,4652.56824298
2018-02-15 12:00:00+00:00,9615.0,9889.89,9610.7,9860.19,2864.15245163
2018-02-15 16:00:00+00:00,9860.2,10249.81,9805.73,10124.4,9283.51303536
2018-02-15 20:00:00+00:00,10124.4,10144.0,9850.0,10031.23,5523.65950235
2018-02-16 00:00:00+00:00,10031.23,10307.68,10000.0,10111.64,4473.17514828
2018-02-16 04:00:00+00:00,10111.64,10141.0,9763.0,9763.0,3844.12024381
2018-02-16 08:00:00+00:00,9763.01,9974.0,9729.58,9819.89,1906.17377014
2018-02-16 12:00:00+00:00,9819.9,10130.0,9777.34,10046.13,2619.54730647
2018-02-16 16:00:00+00:00,10046.13,10144.16,9914.05,10044.0,2584.27401206
2018-02-16 20:00:00+00:00,10044.0,10199.0,9970.0,10167.49,2416.25642702
2018-02-17 00:00:00+00:00,10167.49,10493.0,10057.0,10459.01,4119.2413301
2018-02-17 04:00:00+00:00,10459.01,10779.09,10459.01,10739.99,4247.59616148
2018-02-17 08:00:00+00:00,10739.99,10890.76,10652.0,10746.01,2141.36081873
2018-02-17 12:00:00+00:00,10746.01,10898.0,10546.85,10744.94,2727.8773505199997
2018-02-17 16:00:00+00:00,10744.95,10869.99,10715.0,10745.94,2679.9098037100002
2018-02-17 20:00:00+00:00,10745.94,11149.0,10715.0,11121.5,4865.57621762
2018-02-18 00:00:00+00:00,11121.5,11299.1,10800.0,10886.76,7258.9567256499995
2018-02-18 04:00:00+00:00,10886.76,11012.86,10410.0,10630.0,6967.611699839999
2018-02-18 08:00:00+00:00,10630.0,10636.45,10159.0,10627.99,3789.2705336500003
2018-02-18 12:00:00+00:00,10627.99,10898.0,10444.97,10691.99,2702.23120458
2018-02-18 16:00:00+00:00,10691.99,10852.84,10487.0,10850.0,3029.15131407
2018-02-18 20:00:00+00:00,10850.0,10850.0,10350.0,10380.04,3228.71432326
2018-02-19 00:00:00+00:00,10380.03,10650.0,10297.39,10533.3,3162.96202646
2018-02-19 04:00:00+00:00,10533.29,10862.25,10400.35,10816.0,2185.44863086
2018-02-19 08:00:00+00:00,10816.0,11050.0,10705.0,10944.98,2296.28510736
2018-02-19 12:00:00+00:00,10944.98,11195.0,10860.0,11170.0,2222.17464654
2018-02-19 16:00:00+00:00,11170.01,11274.11,10900.0,11146.01,5121.16090092
2018-02-19 20:00:00+00:00,11146.0,11216.0,11002.35,11140.0,2646.40374094
2018-02-20 00:00:00+00:00,11140.0,11492.0,11139.99,11404.0,6319.6417921
2018-02-20 04:00:00+00:00,11404.0,11635.71,11384.0,11536.0,3230.99640661
2018-02-20 08:00:00+00:00,11536.0,11565.36,11188.88,11418.39,2783.07097268
2018-02-20 12:00:00+00:00,11418.39,11610.45,11415.0,11514.99,1799.63437045
2018-02-20 16:00:00+00:00,11514.99,11720.0,11514.99,11677.0,4194.18722025
2018-02-20 20:00:00+00:00,11677.01,11775.0,11000.0,11235.57,10097.59018682
2018-02-21 00:00:00+00:00,11235.57,11279.99,10835.0,10922.99,8974.1597617
2018-02-21 04:00:00+00:00,10922.99,11137.0,10650.0,11126.97,4915.71197141
2018-02-21 08:00:00+00:00,11126.96,11180.02,10900.0,10958.01,1636.6127199500002
2018-02-21 12:00:00+00:00,10958.01,11120.0,10426.56,10588.0,5069.1874691
2018-02-21 16:00:00+00:00,10588.01,10657.0,10355.0,10419.97,4516.20406215
2018-02-21 20:00:00+00:00,10419.97,10545.97,10250.0,10454.27,4930.15490787
2018-02-22 00:00:00+00:00,10453.83,10799.01,10322.03,10728.09,4110.70803306
2018-02-22 04:00:00+00:00,10728.1,10900.0,10560.0,10627.24,2870.86250941
2018-02-22 08:00:00+00:00,10620.01,10682.38,10102.0,10265.0,3613.67094018
2018-02-22 12:00:00+00:00,10265.0,10333.29,9761.0,10020.0,7861.15357916
