initial_capital,monthly_deposit,safety_enabled,ending_equity,total_contributed,net_profit,return_on_contributed_capital,max_drawdown,candidate_trades,trades_taken,trades_skipped_by_safety,option_contracts,hard_stopped,minimum_equity,loss_trade_rate,scenario,route,selected_stock_trades,overlay_eligible,mean_stock_return
2500.0,0.0,False,2228.7791160801776,2500.0,-271.2208839198224,-0.10848835356792898,0.1708532509612709,91,91,0,5,False,2072.8668725968228,0.2857142857142857,persistent_bear,unprotected,91,3,-0.00013996018614019062
2500.0,0.0,True,2567.9524691466004,2500.0,67.95246914660038,0.027180987658640153,0.09911416412874119,91,78,13,5,False,2388.3136580438572,0.24358974358974358,persistent_bear,protected,91,3,-0.00013996018614019062
